ticker,R,kind,date,year,base_start,base_len,close,pos,rsi,range_ratio,wk_since_low,delisted,mad_med,cv,mid_share,pre_vol,spring,regime_spy_up,mad_tail8,mad_tail13,contr8,vol_dry8,rel_tight,zero_wk_share,next_break,wk_to_break,ret13,trunc13,exc13_SPY,exc13_SMH,exc13_QQQ,mae13,ret26,trunc26,exc26_SPY,exc26_SMH,exc26_QQQ,mae26,ret52,trunc52,exc52_SPY,exc52_SMH,exc52_QQQ,mae52
HEXO,2.0,ANTI,2021-07-09,2021,2021-01-08,27,70.0,0.06,44.0,1.68,26,True,0.1063,0.1257,0.667,0.1833,False,True,0.0909,0.0548,0.86,0.87,0.58,0.0,DOWN,1.0,-65.2,False,-66.1,-64.3,-65.4,-65.2,-86.6,False,-94.3,-102.7,-92.0,-86.6,-95.9,False,-86.4,-77.5,-78.1,-95.9
HFC,1.5,ANTI,2013-06-21,2013,2012-11-09,33,29.97,0.15,37.8,1.43,32,True,0.0745,0.0914,0.636,0.0578,False,True,0.0233,0.0256,0.31,1.07,1.29,0.03,NONE,,1.4,False,-6.4,-7.3,-11.1,-4.3,20.4,False,5.1,6.8,-3.2,-4.3,27.7,False,2.1,-7.8,-6.1,-4.3
HFC,1.5,COMP,2013-12-27,2013,2012-11-09,60,36.77,0.71,61.2,1.43,59,True,0.0589,0.0825,0.683,0.0578,False,True,0.0256,0.0448,0.43,1.19,1.02,0.02,NONE,,-2.1,False,-3.5,-8.8,-2.2,-8.8,-6.9,False,-14.4,-23.8,-15.0,-8.8,-16.7,False,-32.3,-49.9,-38.5,-18.9
HFC,1.5,COMP,2015-05-08,2015,2014-09-12,35,34.01,0.81,55.7,1.47,16,True,0.048,0.0794,0.6,0.0366,False,True,0.0362,0.0262,0.75,0.96,1.31,0.03,UP,8.0,20.0,False,21.2,28.9,18.2,-2.6,21.4,False,21.2,23.9,15.3,-2.6,-27.0,False,-26.3,-20.8,-25.2,-27.0
HFC,1.5,ANTI,2016-10-28,2016,2016-05-06,26,20.28,0.21,38.0,1.3,16,True,0.0454,0.061,0.654,0.0457,False,True,0.017,0.0331,0.37,0.87,0.99,0.0,UP,5.0,23.4,False,15.0,10.6,15.7,-0.7,20.7,False,7.6,2.2,4.0,-0.7,59.5,False,35.8,9.9,29.1,-0.7
HFC,1.5,COMP,2016-11-25,2016,2016-05-06,30,24.17,0.89,57.0,1.3,20,True,0.0547,0.0635,0.633,0.0457,False,True,0.0404,0.0331,0.74,0.97,1.2,0.0,UP,1.0,4.2,False,-3.3,-3.7,-5.8,0.0,-9.7,False,-19.9,-29.8,-29.2,-9.7,63.8,False,43.9,15.1,30.9,-12.3
HFC,1.5,COMP,2017-09-22,2017,2016-11-11,46,30.54,1.0,69.2,1.44,16,True,0.0498,0.0832,0.652,0.0489,False,True,0.047,0.0515,0.94,1.07,1.02,0.02,UP,1.0,48.9,False,41.2,39.1,39.7,0.0,41.7,False,37.3,26.4,31.5,0.0,100.0,False,80.8,81.4,72.0,0.0
HFC,1.5,ANTI,2018-10-26,2018,2018-04-13,29,56.62,0.26,44.2,1.47,28,True,0.0325,0.0784,0.828,0.0403,False,False,0.0309,0.0265,0.95,0.93,0.81,0.03,DOWN,7.0,-10.7,False,-11.5,-20.8,-10.1,-20.0,-20.8,False,-32.5,-52.4,-35.7,-22.8,-4.9,False,-20.9,-49.3,-23.4,-37.6
HFC,1.5,COMP,2019-09-13,2019,2019-02-22,30,48.17,0.82,56.9,1.44,15,True,0.0548,0.0838,0.7,0.0515,True,True,0.0546,0.0536,1.0,0.97,1.06,0.03,UP,5.0,-1.7,False,-7.5,-16.4,-9.5,-1.7,-55.2,False,-45.5,-54.4,-55.6,-55.2,-57.6,False,-70.7,-95.8,-99.2,-57.6
HFC,1.5,ANTI,2020-01-31,2020,2019-06-07,35,42.39,0.31,36.8,1.44,34,True,0.067,0.0851,0.657,0.0469,True,True,0.0378,0.033,0.56,0.88,1.43,0.06,DOWN,4.0,-31.9,False,-20.4,-24.6,-29.3,-50.0,-37.6,False,-40.1,-58.4,-59.4,-50.0,-33.5,False,-50.6,-99.3,-78.1,-59.6
HFC,1.5,ANTI,2021-07-16,2021,2021-01-15,27,28.81,0.07,41.5,1.47,26,True,0.0625,0.0991,0.667,0.093,False,True,0.0464,0.0458,0.74,1.1,0.67,0.0,NONE,,26.5,False,22.8,20.1,23.2,-2.4,30.8,False,22.3,5.8,24.2,-2.4,26.3,True,22.2,16.7,27.8,-2.4
HFC,1.5,COMP,2022-01-14,2022,2021-01-15,53,37.67,0.74,62.4,1.47,52,True,0.0679,0.0924,0.66,0.093,False,True,0.0174,0.027,0.26,0.89,0.73,0.0,NONE,,-3.4,True,0.7,8.9,4.1,-20.8,-3.4,True,0.7,8.9,4.1,-20.8,-3.4,True,0.7,8.9,4.1,-20.8
HFC,2.0,COMP,2012-03-09,2012,2011-07-01,37,23.62,1.0,66.5,1.68,15,True,0.0783,0.147,0.378,,False,True,0.0219,0.1298,0.28,1.12,,0.0,UP,1.0,-10.7,False,-7.9,-2.9,-7.6,-21.2,14.2,False,8.3,16.9,7.0,-21.2,67.8,False,52.3,60.0,60.7,-21.2
HFC,2.0,COMP,2017-09-22,2017,2015-12-11,94,30.54,0.68,69.2,1.88,63,True,0.1034,0.1424,0.596,0.0482,False,True,0.047,0.0515,0.45,0.96,2.15,0.01,UP,7.0,48.9,False,41.2,39.1,39.7,0.0,41.7,False,37.3,26.4,31.5,0.0,100.0,False,80.8,81.4,72.0,0.0
HFC,2.0,ANTI,2020-02-28,2020,2018-09-21,76,32.05,0.0,21.1,1.99,0,True,0.0701,0.1331,0.789,0.0444,False,False,0.0363,0.0725,0.52,0.77,1.58,0.03,DOWN,1.0,-5.6,False,-8.9,-12.4,-19.2,-33.8,-21.4,False,-41.0,-54.5,-64.1,-33.8,18.2,False,-12.6,-65.6,-35.5,-46.5
HFC,2.0,ANTI,2020-03-06,2020,2018-12-07,66,27.22,0.0,17.3,1.98,0,True,0.0701,0.1095,0.53,0.0487,False,False,0.0523,0.0676,0.75,0.87,1.44,0.03,DOWN,1.0,30.0,False,22.0,14.2,14.5,-22.1,-18.2,False,-34.6,-48.2,-55.1,-22.1,46.8,False,15.5,-27.9,-2.6,-37.0
HFC,2.0,ANTI,2020-07-24,2020,2020-01-31,26,25.96,0.22,40.0,2.0,18,True,0.1011,0.2064,0.462,0.0425,False,True,0.0281,0.0755,0.28,0.83,2.38,0.0,DOWN,7.0,-23.4,False,-31.6,-38.8,-35.0,-26.3,10.9,False,-9.4,-41.2,-16.8,-34.0,8.3,False,-30.9,-54.2,-36.6,-34.0
HFC,2.0,ANTI,2020-09-11,2020,2020-02-28,29,20.44,0.0,33.2,1.73,0,True,0.0695,0.1304,0.724,0.0412,True,True,0.0322,0.0301,0.46,1.0,1.69,0.0,DOWN,2.0,33.2,False,23.1,5.2,21.4,-16.1,100.8,False,81.8,60.8,83.7,-16.1,44.5,False,9.1,-20.6,4.4,-16.1
HFC,2.0,COMP,2021-01-15,2021,2020-06-12,32,27.95,0.78,57.5,1.81,10,True,0.0991,0.1442,0.625,0.0751,True,True,0.0222,0.12,0.22,1.1,1.32,0.0,UP,4.0,26.9,False,15.5,19.4,17.1,0.0,3.1,False,-12.5,-2.1,-11.9,0.0,34.8,False,9.4,3.3,12.3,0.0
HFFG,1.5,ANTI,2020-10-30,2020,2020-04-17,29,6.59,0.1,37.5,1.43,28,False,0.1,0.1132,0.483,0.1645,False,True,0.0492,0.0664,0.49,0.66,0.61,0.0,DOWN,26.0,18.8,False,5.0,-11.6,1.8,0.0,-5.5,False,-34.2,-45.3,-31.3,-5.5,7.1,False,-35.5,-50.4,-37.0,-21.7
HFFG,2.0,ANTI,2020-10-30,2020,2020-03-27,32,6.59,0.25,37.5,1.56,29,False,0.1028,0.1228,0.531,0.1532,False,True,0.0492,0.0664,0.48,0.63,0.67,0.0,NONE,,18.8,False,5.0,-11.6,1.8,0.0,-5.5,False,-34.2,-45.3,-31.3,-5.5,7.1,False,-35.5,-50.4,-37.0,-21.7
HFWA,1.5,COMP,2016-11-18,2016,2015-02-06,94,16.21,1.0,82.6,1.49,90,False,0.0342,0.0618,0.574,0.0253,False,True,0.0072,0.0099,0.21,0.93,1.35,0.02,UP,1.0,12.5,False,4.3,2.0,1.5,0.0,6.8,False,-3.4,-13.2,-11.3,0.0,38.7,False,18.3,-9.3,6.2,0.0
HFWA,1.5,COMP,2016-11-25,2016,2015-03-13,90,16.43,1.0,83.3,1.49,89,False,0.0303,0.0659,0.467,0.0254,False,True,0.0096,0.0099,0.32,0.91,1.19,0.02,UP,1.0,11.3,False,3.8,3.4,1.3,0.0,6.1,False,-4.2,-14.1,-13.4,0.0,37.4,False,17.4,-11.3,4.5,0.0
HFWA,1.5,COMP,2016-12-02,2016,2015-03-27,89,16.68,1.0,84.2,1.47,88,False,0.029,0.0727,0.292,0.025,False,True,0.0749,0.0099,2.58,1.02,1.16,0.02,UP,1.0,8.3,False,-0.9,-4.4,-5.3,0.0,7.1,False,-5.2,-20.2,-17.5,0.0,42.8,False,20.0,-2.9,7.9,0.0
HFWA,1.5,COMP,2017-06-30,2017,2016-11-04,35,19.24,1.0,61.5,1.48,34,False,0.022,0.0687,0.257,0.0281,False,True,0.0299,0.0212,1.36,1.17,0.78,0.03,UP,4.0,11.9,False,7.4,-2.1,6.0,-2.3,17.6,False,6.2,-3.5,4.0,-2.3,34.4,False,20.1,7.2,8.7,-2.3
HFWA,1.5,COMP,2017-07-28,2017,2016-11-11,38,19.78,1.0,63.5,1.34,37,False,0.0218,0.0532,0.684,0.0257,False,True,0.0115,0.0353,0.53,1.3,0.85,0.05,UP,1.0,14.7,False,9.8,-1.8,9.3,-4.9,17.4,False,0.1,-9.4,-2.0,-4.9,35.0,False,18.9,9.6,10.6,-4.9
HFWA,1.5,ANTI,2020-03-20,2020,2019-07-19,36,14.94,0.0,22.9,1.5,0,False,0.0264,0.0738,0.222,0.0321,False,False,0.0964,0.0421,3.65,1.14,0.82,0.0,DOWN,2.0,1.8,False,-33.7,-47.4,-41.6,-17.1,3.5,False,-42.2,-63.0,-53.4,-17.1,58.2,False,-14.7,-74.6,-26.5,-17.1
HFWA,1.5,COMP,2020-10-23,2020,2020-02-28,35,17.32,0.88,56.1,1.45,23,False,0.0536,0.0738,0.829,0.0322,True,True,0.0387,0.0332,0.72,0.76,1.66,0.03,UP,3.0,18.5,False,7.3,-13.3,4.0,-6.8,32.4,False,11.0,-3.9,12.9,-6.8,20.3,False,-12.6,-25.9,-11.8,-6.8
HFWA,1.5,ANTI,2021-07-23,2021,2020-11-13,37,18.51,0.01,35.5,1.34,30,False,0.0873,0.0954,0.297,0.0667,False,True,0.0461,0.0518,0.53,1.13,1.31,0.03,NONE,,12.5,False,9.2,8.7,10.8,0.0,12.0,False,11.7,5.8,16.2,0.0,15.5,False,24.4,26.9,33.0,0.0
HFWA,1.5,ANTI,2023-09-08,2023,2023-03-17,26,14.87,0.27,38.9,1.44,17,False,0.0741,0.0998,0.577,0.0382,False,True,0.0371,0.0374,0.5,0.95,1.94,0.04,UP,14.0,20.8,False,17.2,12.8,15.4,-4.9,16.7,False,0.9,-33.8,-1.6,-4.9,35.2,False,12.2,-8.7,13.9,-4.9
HFWA,1.5,COMP,2023-12-08,2023,2023-03-17,39,17.97,0.8,59.8,1.44,30,False,0.0537,0.0921,0.59,0.0382,False,True,0.049,0.0414,0.91,0.8,1.41,0.03,UP,1.0,-3.4,False,-15.1,-42.7,-15.7,-7.4,-11.5,False,-28.3,-67.6,-30.0,-12.8,35.9,False,2.1,-18.0,0.8,-15.0
HFWA,1.5,COMP,2024-07-26,2024,2023-07-07,56,21.17,1.0,68.7,1.5,55,False,0.0598,0.0901,0.607,0.0436,False,True,0.0523,0.0492,0.87,1.12,1.37,0.0,UP,4.0,-2.3,False,-9.0,-7.6,-9.4,-8.3,8.8,False,-3.5,-0.5,-5.9,-8.3,5.6,False,-12.9,-14.6,-17.5,-8.3
HFWA,1.5,COMP,2024-08-23,2024,2023-10-20,45,21.3,1.0,65.0,1.47,43,False,0.0637,0.0961,0.644,0.0449,False,True,0.0515,0.1073,0.81,1.38,1.42,0.0,UP,10.0,16.3,False,10.1,17.9,10.8,-8.1,7.0,False,-0.4,5.9,-2.9,-8.1,10.4,False,-5.8,-8.3,-9.4,-8.1
HFWA,1.5,COMP,2026-02-06,2026,2024-07-19,82,27.72,1.0,69.0,1.44,81,False,0.0551,0.0724,0.72,0.0467,False,True,0.0384,0.0307,0.7,1.64,1.18,0.02,UP,2.0,-1.5,False,-8.6,-42.6,-18.3,-12.4,6.4,False,-6.1,-38.6,-12.4,-12.4,,,,,,
HFWA,2.0,COMP,2022-11-04,2022,2020-10-02,110,28.67,1.0,78.4,1.9,109,False,0.057,0.1017,0.9,0.0647,False,False,0.0622,0.0293,1.09,1.85,0.88,0.01,DOWN,26.0,-11.0,False,-21.1,-42.6,-27.0,-15.8,-51.4,False,-62.0,-82.9,-73.9,-51.4,-45.0,False,-62.3,-103.0,-84.9,-53.6
HFWA,2.0,COMP,2024-11-08,2024,2022-12-09,101,24.55,0.86,71.8,1.98,78,False,0.1229,0.1888,0.465,0.0348,False,True,0.0307,0.0251,0.25,0.98,3.53,0.02,NONE,,-4.3,False,-5.1,0.8,-6.2,-12.1,-8.9,False,-3.8,4.6,-4.1,-19.4,-12.5,False,-26.0,-47.3,-31.7,-19.4
HG,1.5,COMP,2024-06-07,2024,2023-11-10,31,16.31,1.0,69.9,1.34,8,False,0.0416,0.0774,0.645,,False,True,0.0605,0.0767,1.45,1.7,,0.07,UP,10.0,10.3,False,8.8,25.1,13.2,-11.3,9.8,False,-4.7,11.2,-4.3,-11.3,23.0,False,9.4,22.3,7.8,-11.3
HG,2.0,COMP,2024-06-07,2024,2023-11-10,31,16.31,1.0,69.9,1.34,8,False,0.0416,0.0774,0.645,,False,True,0.0605,0.0767,1.45,1.7,,0.07,UP,10.0,10.3,False,8.8,25.1,13.2,-11.3,9.8,False,-4.7,11.2,-4.3,-11.3,23.0,False,9.4,22.3,7.8,-11.3
HGG,1.5,ANTI,2010-08-13,2010,2010-02-19,26,20.4,0.04,42.9,1.5,25,True,0.1158,0.1256,0.462,0.0826,False,False,0.0388,0.101,0.34,1.1,1.4,0.0,DOWN,2.0,11.3,False,-0.2,-8.6,-6.4,-2.1,-15.6,False,-39.8,-58.1,-46.8,-15.6,-48.9,False,-60.1,-67.9,-69.6,-48.9
HGG,1.5,COMP,2010-12-03,2010,2010-06-04,27,25.56,0.71,57.2,1.39,14,True,0.0864,0.0947,0.593,0.0761,False,True,0.0312,0.0434,0.36,0.98,1.14,0.04,DOWN,6.0,-42.7,False,-51.0,-55.2,-50.5,-42.7,-42.9,False,-50.0,-49.4,-47.8,-52.6,-37.9,False,-41.5,-47.3,-43.8,-61.9
HGG,1.5,ANTI,2011-01-21,2011,2010-06-18,32,18.5,0.0,35.6,1.42,0,True,0.0825,0.0934,0.5,0.0752,False,True,0.0753,0.0775,0.91,1.14,1.1,0.03,DOWN,1.0,-34.5,False,-39.2,-41.4,-39.4,-34.5,-35.4,False,-41.2,-37.2,-42.8,-35.4,-39.2,False,-44.2,-55.7,-47.5,-47.3
HGG,1.5,ANTI,2011-02-11,2011,2010-06-25,34,17.22,0.0,34.0,1.49,0,True,0.0828,0.106,0.559,0.0734,False,True,0.0616,0.1074,0.74,1.03,1.13,0.03,DOWN,1.0,-22.4,False,-23.5,-24.6,-22.4,-29.6,-39.4,False,-29.0,-22.9,-31.4,-39.4,-27.3,False,-30.4,-38.0,-35.1,-43.4
HGG,1.5,ANTI,2013-12-13,2013,2013-04-19,35,14.14,0.11,41.5,1.5,34,True,0.0808,0.1037,0.657,0.096,False,True,0.0593,0.0681,0.73,1.08,0.84,0.0,DOWN,4.0,-35.9,False,-40.1,-44.4,-41.1,-44.8,-31.4,False,-41.5,-52.9,-41.3,-44.8,-47.7,False,-62.7,-82.5,-70.5,-63.4
HGG,1.5,ANTI,2014-07-18,2014,2014-01-10,28,8.9,0.32,41.8,1.44,23,True,0.0568,0.0879,0.643,0.0637,True,True,0.0465,0.0361,0.82,0.65,0.89,0.0,DOWN,2.0,-32.8,False,-28.6,-25.8,-29.8,-33.8,-34.4,False,-37.4,-41.9,-39.9,-41.8,-56.7,False,-66.3,-63.9,-76.2,-63.5
HGG,1.5,ANTI,2015-01-23,2015,2014-08-01,26,5.2,0.01,35.2,1.47,12,True,0.0779,0.1064,0.615,0.0807,True,True,0.081,0.1081,1.04,1.11,0.97,0.0,DOWN,16.0,17.1,False,13.4,15.4,10.8,0.0,-35.4,False,-37.8,-28.3,-42.4,-37.5,-61.7,False,-56.6,-52.0,-62.3,-61.7
HGG,2.0,ANTI,2014-01-10,2014,2013-03-08,45,10.62,0.05,30.4,1.99,44,True,0.1032,0.1537,0.689,0.0946,False,True,0.0269,0.0791,0.26,0.87,1.09,0.0,DOWN,3.0,-15.9,False,-14.9,-20.6,-12.9,-26.6,-14.1,False,-21.9,-34.1,-24.3,-26.6,-43.8,False,-56.9,-74.2,-63.1,-51.2
HGG,2.0,ANTI,2014-08-01,2014,2014-01-03,31,6.93,0.0,32.9,1.96,0,True,0.0649,0.1244,0.774,0.0632,False,True,0.0584,0.0361,0.9,0.73,1.03,0.0,DOWN,6.0,-25.3,False,-30.5,-30.3,-32.6,-25.3,-20.8,False,-25.4,-29.8,-28.2,-25.3,-51.7,False,-63.2,-59.5,-71.2,-53.1
HGG,2.0,ANTI,2015-01-09,2015,2014-07-11,27,5.97,0.2,39.9,1.76,10,True,0.0883,0.1413,0.667,0.0795,False,True,0.081,0.0598,0.92,1.14,1.11,0.0,DOWN,18.0,-0.8,False,-4.1,-4.8,-6.1,-12.9,-41.7,False,-44.2,-39.5,-47.1,-45.6,-64.0,False,-59.9,-55.6,-66.4,-64.0
HGIC,1.5,ANTI,2009-07-03,2009,2009-01-02,27,23.77,0.0,27.4,1.24,0,True,0.0316,0.0578,0.556,,False,False,0.0184,0.0291,0.58,1.05,,0.0,UP,14.0,18.2,False,3.5,4.0,3.3,0.0,19.0,False,-6.4,-12.9,-9.9,0.0,19.1,False,3.1,-4.5,-0.9,0.0
HGIC,1.5,COMP,2009-10-09,2009,2009-01-02,41,29.7,1.0,55.3,1.25,14,True,0.0519,0.0624,0.585,,False,True,0.0102,0.0143,0.2,0.67,,0.07,UP,19.0,-5.7,False,-13.1,-16.9,-15.4,-7.4,0.1,False,-12.4,-11.6,-15.6,-7.4,2.2,False,-8.6,-11.6,-15.8,-7.4
HGIC,1.5,COMP,2012-05-04,2012,2011-09-30,32,59.94,1.0,76.4,1.06,17,True,0.0141,0.0188,0.5,0.036,False,True,0.0148,0.0165,1.05,0.65,0.39,0.12,NONE,,,,,,,,,,,,,,,,,,,
HGIC,2.0,ANTI,2009-07-03,2009,2009-01-02,27,23.77,0.0,27.4,1.24,0,True,0.0316,0.0578,0.556,,False,False,0.0184,0.0291,0.58,1.05,,0.0,UP,14.0,18.2,False,3.5,4.0,3.3,0.0,19.0,False,-6.4,-12.9,-9.9,0.0,19.1,False,3.1,-4.5,-0.9,0.0
HGIC,2.0,COMP,2009-10-09,2009,2009-01-02,41,29.7,1.0,55.3,1.25,14,True,0.0519,0.0624,0.585,,False,True,0.0102,0.0143,0.2,0.67,,0.07,UP,19.0,-5.7,False,-13.1,-16.9,-15.4,-7.4,0.1,False,-12.4,-11.6,-15.6,-7.4,2.2,False,-8.6,-11.6,-15.8,-7.4
HGIC,2.0,COMP,2012-03-16,2012,2011-09-23,26,57.54,0.94,72.0,1.9,25,True,0.0158,0.0918,0.0,0.0272,False,True,0.0026,0.004,0.16,0.64,0.58,0.12,UP,5.0,4.2,True,6.5,9.1,6.9,0.0,4.2,True,6.5,9.1,6.9,0.0,4.2,True,6.5,9.1,6.9,0.0
HGSI,1.5,ANTI,2010-07-02,2010,2009-11-06,35,22.04,0.0,41.4,1.49,0,True,0.0587,0.0999,0.571,0.5531,False,False,0.049,0.0936,0.83,0.91,0.11,0.0,NONE,,33.0,False,20.2,23.9,17.3,0.0,8.4,False,-16.0,-20.8,-20.4,0.0,13.2,False,-20.4,-27.2,-24.2,0.0
HGSI,1.5,COMP,2010-10-01,2010,2009-11-06,48,29.31,0.67,56.0,1.49,13,True,0.0628,0.0935,0.667,0.5531,False,True,0.0232,0.0709,0.37,0.85,0.11,0.0,NONE,,-18.5,False,-28.8,-36.9,-29.8,-19.5,-6.9,False,-24.2,-32.1,-24.5,-19.5,-56.7,False,-57.4,-63.2,-64.6,-60.7
HGSI,1.5,ANTI,2011-07-22,2011,2010-04-23,66,21.5,0.0,29.5,1.4,0,True,0.0576,0.0778,0.727,0.483,False,True,0.0126,0.0716,0.22,0.72,0.12,0.0,DOWN,1.0,-37.8,False,-30.4,-40.7,-34.1,-48.3,-58.5,False,-57.6,-72.8,-59.2,-67.5,-33.9,False,-37.4,-40.3,-42.6,-67.5
HGSI,2.0,ANTI,2011-07-22,2011,2009-08-21,101,21.5,0.31,29.5,2.0,100,True,0.0732,0.132,0.663,0.6359,False,True,0.0126,0.0716,0.17,0.62,0.12,0.0,DOWN,2.0,-37.8,False,-30.4,-40.7,-34.1,-48.3,-58.5,False,-57.6,-72.8,-59.2,-67.5,-33.9,False,-37.4,-40.3,-42.6,-67.5
HGSI,2.0,ANTI,2011-08-05,2011,2010-04-23,68,15.81,0.0,18.5,1.91,0,True,0.0604,0.0938,0.588,0.483,False,False,0.0501,0.0705,0.83,0.85,0.13,0.0,DOWN,1.0,-38.7,False,-43.7,-61.9,-46.3,-38.7,-35.7,False,-49.1,-70.7,-51.6,-55.8,-9.9,False,-28.4,-40.1,-32.9,-55.8
HGT,1.5,COMP,2010-06-11,2010,2009-09-04,41,21.82,1.0,67.0,1.45,12,True,0.0437,0.0709,0.659,0.0933,False,False,0.0192,0.0424,0.44,1.57,0.47,0.0,NONE,,-14.5,False,-16.6,-8.1,-17.1,-14.5,-6.7,False,-21.3,-30.4,-27.0,-14.5,2.4,False,-16.2,-24.5,-18.6,-14.5
HGT,1.5,COMP,2013-01-18,2013,2012-05-25,35,8.78,1.0,57.0,1.44,20,True,0.0564,0.0789,0.6,0.0426,False,True,0.0447,0.0597,0.79,0.87,1.32,0.03,UP,10.0,5.2,False,-0.0,3.1,3.5,-10.0,6.2,False,-9.0,-6.8,-5.7,-10.0,-1.3,False,-27.6,-27.0,-33.8,-19.8
HGT,1.5,ANTI,2014-10-10,2014,2014-04-18,26,8.67,0.2,39.5,1.48,25,True,0.0605,0.0906,0.654,0.0415,False,True,0.0458,0.0245,0.76,0.83,1.46,0.0,DOWN,11.0,-10.6,False,-18.4,-30.7,-19.7,-10.7,-33.2,False,-44.6,-58.0,-48.0,-34.0,-60.9,False,-68.7,-76.9,-74.9,-69.6
HGT,2.0,COMP,2009-08-07,2009,2009-01-16,30,14.55,0.83,57.8,1.94,22,True,0.1239,0.1586,0.533,,False,False,0.0479,0.0576,0.39,1.02,,0.0,UP,5.0,14.6,False,8.3,14.2,7.7,-1.4,14.8,False,8.3,10.9,6.7,-1.4,41.0,False,27.8,24.0,23.1,-1.4
HGT,2.0,COMP,2013-01-18,2013,2012-05-25,35,8.78,1.0,57.0,1.44,20,True,0.0564,0.0789,0.6,0.0426,False,True,0.0447,0.0597,0.79,0.87,1.32,0.03,UP,10.0,5.2,False,-0.0,3.1,3.5,-10.0,6.2,False,-9.0,-6.8,-5.7,-10.0,-1.3,False,-27.6,-27.0,-33.8,-19.8
HGTY,1.5,ANTI,2023-02-24,2023,2022-09-02,26,8.95,0.28,44.8,1.45,9,False,0.0616,0.0937,0.538,0.1053,False,True,0.0287,0.0397,0.47,0.46,0.58,0.0,NONE,,-2.0,False,-8.4,-25.7,-21.6,-5.8,0.6,False,-11.3,-24.6,-24.5,-5.8,-6.3,False,-36.3,-82.5,-57.0,-15.3
HGV,1.5,COMP,2019-04-12,2019,2018-06-22,43,33.2,0.68,56.2,1.48,16,False,0.0506,0.0802,0.767,0.0298,False,True,0.0128,0.0348,0.25,0.8,1.7,0.0,NONE,,-3.3,False,-7.4,-3.6,-7.6,-23.4,-1.7,False,-4.8,-9.2,-5.0,-23.4,-47.4,False,-45.3,-57.8,-56.5,-59.9
HGV,1.5,ANTI,2020-03-06,2020,2018-06-29,89,24.22,0.0,26.5,1.47,0,False,0.059,0.088,0.584,0.0305,False,False,0.0524,0.029,0.89,0.49,1.93,0.0,DOWN,1.0,2.1,False,-5.9,-13.7,-13.4,-45.1,-6.1,False,-22.5,-36.1,-43.0,-45.1,67.4,False,36.0,-7.3,18.0,-45.1
HGV,1.5,COMP,2020-11-13,2020,2020-05-22,26,26.85,1.0,60.0,1.44,20,False,0.0518,0.0768,0.654,0.0994,False,True,0.0493,0.0427,0.95,0.91,0.52,0.0,UP,1.0,32.7,False,22.6,2.1,16.9,0.0,67.0,False,49.8,47.2,54.5,0.0,90.5,False,58.2,36.0,54.1,0.0
HGV,1.5,COMP,2021-08-27,2021,2021-02-05,30,43.19,0.71,58.2,1.36,29,False,0.0483,0.0742,0.667,0.1107,False,True,0.0219,0.0345,0.45,0.7,0.44,0.0,UP,4.0,14.0,False,11.7,3.9,9.8,0.0,20.1,False,22.3,20.2,28.0,0.0,-3.2,False,5.5,14.5,14.6,-15.8
HGV,1.5,COMP,2023-01-13,2023,2022-04-08,41,44.51,0.71,57.2,1.5,15,False,0.0713,0.0954,0.732,0.0481,False,True,0.0484,0.0585,0.68,1.28,1.48,0.02,NONE,,5.1,False,1.2,-6.5,-8.4,-6.4,3.6,False,-10.0,-35.4,-31.7,-8.1,-9.2,False,-30.6,-63.3,-56.0,-24.4
HGV,1.5,ANTI,2025-11-21,2025,2025-04-25,31,39.15,0.27,43.0,1.5,30,False,0.075,0.0875,0.774,0.0487,False,True,0.0462,0.0476,0.62,1.02,1.54,0.03,NONE,,24.0,False,19.1,-3.7,20.7,0.0,23.7,False,9.9,-53.6,1.7,-3.2,,,,,,
HGV,1.5,COMP,2026-02-06,2026,2025-04-25,42,47.64,0.77,58.5,1.5,41,False,0.06,0.0812,0.786,0.0487,False,True,0.0057,0.0329,0.1,0.97,1.23,0.02,UP,16.0,2.2,False,-4.9,-38.9,-14.6,-20.5,-4.2,False,-16.7,-49.2,-23.0,-20.5,,,,,,
HGV,1.5,COMP,2026-06-12,2026,2025-05-02,59,50.78,0.91,58.0,1.37,11,False,0.0593,0.0814,0.61,0.0489,False,True,0.0479,0.0626,0.81,1.18,1.21,0.02,UP,1.0,-22.8,False,-25.2,-13.2,-21.2,-22.8,,,,,,,,,,,,
HGV,2.0,ANTI,2020-03-13,2020,2018-06-22,91,19.02,0.0,20.2,1.95,0,False,0.0602,0.0984,0.56,0.0298,False,False,0.0643,0.051,1.07,0.62,2.02,0.0,DOWN,1.0,18.8,False,5.2,-3.7,-4.1,-30.1,15.8,False,-9.5,-23.6,-25.3,-30.1,109.3,False,60.3,14.2,44.1,-30.1
HH,1.5,ANTI,2010-05-28,2010,2009-12-04,26,900.0,0.03,28.2,1.33,1,True,0.0299,0.0641,0.731,0.1244,False,False,0.0699,0.0451,2.34,1.12,0.24,0.12,DOWN,1.0,-33.8,False,-32.0,-27.1,-30.7,-33.8,-3.3,False,-13.1,-20.4,-20.0,-33.8,-0.8,False,-25.3,-34.6,-27.7,-33.8
HH,1.5,ANTI,2010-06-25,2010,2009-12-11,29,765.0,0.0,25.3,1.44,0,True,0.0534,0.0838,0.483,0.1503,False,False,0.039,0.1181,0.73,0.44,0.36,0.14,DOWN,1.0,-17.8,False,-24.9,-20.3,-27.8,-22.2,7.8,False,-9.8,-14.1,-13.6,-22.2,9.8,False,-10.1,-14.9,-11.3,-22.2
