ticker,R,start,asof,base_len,close,base_hi,base_lo,range_ratio,drift,prior_dd,above_ma200,mad_med,cv,mid_share,pre_vol,pos_now,ma_now,slope_now,rsi_now,hl_now,wk_since_low_now,mad_tail8,mad_tail13,contr8,vol_dry8,rel_tight,zero_wk_share,spring,date,rev_yoy,rev_yoy_prev,rev_accel,rev_ttm_yoy,ni_ttm,gm,q_date,fcf_ttm,eps_actual,eps_yoy,surprise_pct,eps_turn_pos,quality,sector,industry,mkt_cap,short_ratio,short_pct_float,shares_short,shares_short_prior,short_chg_mom
SKY,1.5,2025-10-17,2026-09-11,48,81.75,97.34,66.28,1.47,0.04,-0.38,True,0.0661,0.0929,0.625,0.0617,0.5,True,0.15,48.2,1,17,0.063,0.0425,0.95,0.94,1.07,0.04,False,2026-09-11,0.012713205706968989,0.04615679941805162,-0.03344359371108263,0.04519694468528779,191368000.0,0.25240132125468506,2026-06-30,265994000.0,0.88,-0.26050420168067223,-1.1236,False,True,Consumer Cyclical,Residential Construction,4513936384.0,,0.0585,,,
SKYH,1.5,2025-04-04,2026-09-11,76,10.27,12.09,8.46,1.43,-0.24,-0.38,True,0.0522,0.0792,0.658,0.0851,0.5,True,0.056,52.7,0,42,0.0191,0.0292,0.37,1.28,0.61,0.03,False,2026-09-11,0.49590163934426235,0.559985696406222,-0.06408405706195963,0.6223231357552581,926000.0,-0.03723997970573313,2026-06-30,-33933000.0,-0.15,-1.8333333333333333,-7.1429,False,False,Real Estate,Real Estate - Development,817111360.0,,0.1153,,,
SKYW,1.5,2025-04-11,2026-09-11,75,95.78,121.4,81.25,1.49,-0.2,-0.33,True,0.0446,0.0876,0.72,0.0476,0.36,True,0.141,47.8,0,17,0.0396,0.0245,0.89,0.91,0.94,0.0,False,2026-09-11,0.06522627404424353,0.06823939986609795,-0.0030131258218544232,0.09101531684227782,409906000.0,1.7258401942052195,2026-06-30,315167000.0,2.54,-0.12714776632302408,-5.9259,False,True,Industrials,Airlines,3732955136.0,,0.0625,,,
SLDE,2.0,2025-06-20,2026-09-11,65,24.45,24.67,13.34,1.85,0.4,,,0.0906,0.1407,0.677,,0.98,True,0.187,69.2,2,54,0.0759,0.0598,0.84,0.99,,0.05,False,2026-09-11,0.47861869139587254,0.38243138146189715,0.0961873099339754,0.4146066694711623,555761000.0,0.7188851575809749,2026-06-30,1034559000.0,1.06,0.8928571428571428,20.4545,False,True,Financial Services,Insurance - Property & Casualty,2901603072.0,,0.0965,,,
SLGL,1.5,2026-01-30,2026-09-11,33,66.79,91.68,64.22,1.43,0.03,-0.08,True,0.0584,0.0843,0.727,0.1517,0.09,True,0.023,44.0,0,32,0.0814,0.0759,1.39,1.93,0.38,0.03,False,2026-09-11,-0.9657609640229419,-0.895247332686712,-0.0705136313362299,-0.9249926873093477,-16337000.0,1.0,2026-06-30,,-1.13,-1.2709832134292565,51.0823,False,,Healthcare,Biotechnology,215887504.0,,0.07,,,
SLGL,2.0,2026-01-09,2026-09-11,36,66.79,91.68,58.0,1.58,0.21,0.37,True,0.0653,0.0994,0.75,0.1433,0.26,True,0.023,44.0,0,35,0.0814,0.0759,1.25,2.0,0.46,0.03,False,2026-09-11,-0.9657609640229419,-0.895247332686712,-0.0705136313362299,-0.9249926873093477,-16337000.0,1.0,2026-06-30,,-1.13,-1.2709832134292565,51.0823,False,,Healthcare,Biotechnology,215887504.0,,0.07,,,
SLGN,1.5,2025-07-11,2026-09-11,62,38.57,54.34,36.24,1.5,-0.25,-0.35,False,0.0657,0.0958,0.581,0.0312,0.13,True,0.112,42.4,1,17,0.013,0.0569,0.2,0.98,2.11,0.03,False,2026-09-11,-0.18190869716732216,0.06452684021733712,-0.2464355373846593,0.0075828767854526635,270293000.0,0.17945597273778371,2026-06-30,342755000.0,0.98,-0.02970297029702973,2.0833,False,True,Consumer Cyclical,Packaging & Containers,4082496512.0,,0.1091,,,
SLP,2.0,2025-06-13,2026-09-11,66,18.42,20.84,11.42,1.82,0.17,-0.78,False,0.1022,0.1527,0.682,0.076,0.74,True,0.276,58.5,2,24,0.0022,0.0044,0.02,0.62,1.34,0.09,False,2026-09-11,0.07479251583754842,0.08287268188302432,-0.0080801660454759,0.020837739322991267,8105000.0,0.6911724390021018,2026-05-31,25549000.0,0.3,-0.33333333333333337,30.4348,False,True,Healthcare,Health Information Services,372541504.0,,0.1978,,,
SMA,1.5,2025-04-04,2026-09-11,76,32.05,37.12,29.15,1.27,-0.23,,,0.0459,0.0549,0.671,,0.36,True,0.082,47.5,0,17,0.018,0.0202,0.39,1.09,,0.01,False,2026-09-11,0.18648227969348663,107.01379310344828,-106.82731082375479,-0.14779496872710285,28831000.0,0.10318381351228618,2026-06-30,110325000.0,0.49,4.1838856400259905,0.0,True,True,Real Estate,REIT - Industrial,1778449152.0,,0.0924,,,
SMA,2.0,2025-04-04,2026-09-11,76,32.05,37.12,29.15,1.27,-0.23,,,0.0459,0.0549,0.671,,0.36,True,0.082,47.5,0,17,0.018,0.0202,0.39,1.09,,0.01,False,2026-09-11,0.18648227969348663,107.01379310344828,-106.82731082375479,-0.14779496872710285,28831000.0,0.10318381351228618,2026-06-30,110325000.0,0.49,4.1838856400259905,0.0,True,True,Real Estate,REIT - Industrial,1778449152.0,,0.0924,,,
SMC,2.0,2025-03-07,2026-09-11,80,34.23,39.66,20.03,1.98,0.22,-0.56,True,0.0855,0.1464,0.725,0.0783,0.72,True,0.053,62.1,1,47,0.0147,0.0348,0.17,0.98,1.09,0.05,False,2026-09-11,0.10552215494554873,0.0485692969697884,0.05695285797576033,0.20936172506515027,-3061000.0,0.4264739086399205,2026-06-30,-3632000.0,0.11,1.090909090909091,129.7297,True,False,Energy,Oil & Gas Midstream,469332192.0,,0.0269,,,
SMG,1.5,2024-11-29,2026-09-11,94,56.16,71.42,47.93,1.49,0.12,-0.42,False,0.063,0.0917,0.691,0.0513,0.35,True,0.059,41.1,1,74,0.0227,0.058,0.36,1.02,1.23,0.0,True,2026-09-11,-0.013383838383838387,0.027093596059113212,-0.0404774344429516,-0.01950297921813693,74000000.0,0.3121747291186759,2026-06-30,326399999.0,2.82,0.0888030888030888,11.4625,False,True,Basic Materials,Agricultural Inputs,3287698944.0,,0.1036,,,
SMG,2.0,2023-11-03,2026-09-11,150,56.16,82.79,43.99,1.88,0.05,-0.7,False,0.0715,0.1145,0.787,0.0815,0.31,True,0.059,41.1,2,148,0.0227,0.058,0.32,1.03,0.88,0.0,False,2026-09-11,-0.013383838383838387,0.027093596059113212,-0.0404774344429516,-0.01950297921813693,74000000.0,0.3121747291186759,2026-06-30,326399999.0,2.82,0.0888030888030888,11.4625,False,True,Basic Materials,Agricultural Inputs,3287698944.0,,0.1036,,,
SMP,1.5,2025-08-08,2026-09-11,58,38.46,43.89,34.11,1.29,0.11,-0.08,True,0.0278,0.0505,0.776,0.0501,0.44,True,0.039,50.3,2,25,0.0134,0.016,0.48,1.04,0.55,0.02,False,2026-09-11,0.015684829291307434,0.09141006195283263,-0.0757252326615252,0.1132479396599324,51031000.0,0.3281884533262626,2026-06-30,87231000.0,1.4,0.08527131782945727,-1.4085,False,True,Consumer Cyclical,Auto Parts,850048064.0,,0.0511,,,
SNAP,2.0,2026-01-16,2026-09-11,35,5.52,7.62,3.93,1.94,-0.24,-0.77,False,0.0916,0.1542,0.543,0.059,0.43,False,-0.076,51.2,0,24,0.0214,0.0888,0.23,0.81,1.55,0.0,False,2026-09-11,0.18890425524004972,0.12145828580482787,0.06744596943522185,0.12647738454956747,-311243000.0,0.582308990721035,2026-06-30,705545000.0,-0.1,0.375,-25.0,False,False,Communication Services,Internet Content & Information,9606002688.0,,0.0939,,,
SNDX,1.5,2025-11-21,2026-09-11,43,18.82,25.15,17.34,1.45,-0.07,-0.29,True,0.0424,0.0863,0.674,0.0948,0.19,False,-0.042,44.9,1,14,0.0342,0.0446,0.81,0.78,0.45,0.02,False,2026-09-11,0.9175931292481163,2.2364035525396666,-1.3188104232915503,2.223381939114863,-220765000.0,0.9559268011210639,2026-06-30,-220867000.0,-0.55,0.33734939759036137,-22.2222,False,False,Healthcare,Biotechnology,1623421056.0,,0.247,,,
SNEX,2.0,2026-03-20,2026-09-11,26,69.77,92.67,46.46,1.99,0.24,-0.19,True,0.0688,0.1436,0.731,0.0519,0.5,True,0.081,51.0,0,25,0.0193,0.0563,0.28,0.61,1.33,0.0,False,2026-09-11,0.15401621646453512,0.24049150598931446,-0.08647528952477934,0.2057826900051838,526900000.0,0.03061727166422014,2026-06-30,5070200000.0,1.0,0.5625,31.5789,False,True,Financial Services,Capital Markets,8487799808.0,,0.0474,,,
SNN,1.5,2025-02-21,2026-09-11,82,27.62,37.21,25.11,1.48,0.21,-0.17,False,0.0665,0.0984,0.634,0.0362,0.21,False,-0.043,34.3,1,81,0.021,0.017,0.32,1.64,1.84,0.02,False,2026-09-11,0.09550760523523172,1.2660063671736825,-1.1704987619384508,0.4467682854779629,1126000000.0,0.7090732967387795,2026-06-30,1652000000.0,0.0,,,False,True,Healthcare,Medical Devices,11509170176.0,,0.0149,,,
SNPS,1.5,2025-09-12,2026-09-11,53,397.17,525.18,373.47,1.41,-0.22,-0.4,False,0.0676,0.0917,0.585,0.0482,0.16,False,-0.094,44.0,0,7,0.0342,0.064,0.51,0.77,1.4,0.0,True,2026-09-11,0.42367610736565364,0.418707994808841,0.0049681125568126205,0.463250997932654,1076317000.0,0.7257017258406135,2026-07-31,2789812000.0,2.85,-0.1592920353982301,7.1429,False,True,Technology,Software - Infrastructure,76152569856.0,,0.0273,,,
SOFI,1.5,2026-01-30,2026-09-11,33,17.21,22.81,15.23,1.5,-0.18,-0.49,True,0.0576,0.0907,0.606,0.0764,0.26,True,0.072,45.5,0,24,0.0278,0.0177,0.48,0.73,0.75,0.03,False,2026-09-11,0.3908652586249637,0.3583283904537322,0.03253686817123147,0.3418418656613815,636264000.0,0.7669712074928119,2026-06-30,-4984591000.0,0.12,0.3333333333333333,9.0909,False,False,Financial Services,Credit Services,22369996800.0,,0.1393,,,
SOLV,1.5,2024-08-23,2026-09-11,108,87.65,91.69,61.4,1.49,0.39,-0.12,True,0.0478,0.0844,0.704,0.0458,0.87,True,0.177,59.2,0,107,0.0322,0.0599,0.67,1.1,1.04,0.04,False,2026-09-11,0.022211938917167995,-0.0304347826086957,0.05264672152586369,-0.009298998569384875,1434000000.0,0.5821638750565867,2026-06-30,-118000000.0,2.55,0.5088757396449703,33.5079,False,False,Healthcare,Medical Instruments & Supplies,14886064128.0,,0.0298,,,
SOMN,1.5,2025-11-07,2026-09-11,45,47.64,51.88,46.13,1.12,0.24,,,0.0258,0.0282,0.689,,0.26,False,-0.018,40.2,0,39,0.0165,0.0226,0.64,0.21,,0.05,False,2026-09-11,0.0005736411874373015,0.08000000000000007,-0.07942635881256277,0.06399182032930217,4657000000.0,0.512684534900387,2026-06-30,2573000000.0,1.54,,,False,True,Utilities,Utilities - Regulated Electric,,,,,,
SOMN,2.0,2025-11-07,2026-09-11,45,47.64,51.88,46.13,1.12,0.24,,,0.0258,0.0282,0.689,,0.26,False,-0.018,40.2,0,39,0.0165,0.0226,0.64,0.21,,0.05,False,2026-09-11,0.0005736411874373015,0.08000000000000007,-0.07942635881256277,0.06399182032930217,4657000000.0,0.512684534900387,2026-06-30,2573000000.0,1.54,,,False,True,Utilities,Utilities - Regulated Electric,,,,,,
SONO,1.5,2025-12-12,2026-09-11,40,14.63,18.44,12.7,1.45,-0.29,-0.34,False,0.0421,0.0902,0.7,0.067,0.34,True,0.032,47.4,0,24,0.0372,0.0415,0.88,1.03,0.63,0.03,False,2026-09-11,0.0884547110487175,0.08381327091578261,0.004641440132934882,0.056417937320176303,-37858000.0,0.5044768960187603,2026-06-30,125148000.0,0.14,-0.26315789473684204,180.0,False,False,Technology,Consumer Electronics,1788604928.0,,0.1583,,,
SONO,2.0,2025-05-09,2026-09-11,71,14.63,19.15,9.69,1.98,0.39,-0.5,False,0.0991,0.1657,0.662,0.0578,0.52,True,0.032,47.4,1,68,0.0372,0.0415,0.38,1.0,1.71,0.04,False,2026-09-11,0.0884547110487175,0.08381327091578261,0.004641440132934882,0.056417937320176303,-37858000.0,0.5044768960187603,2026-06-30,125148000.0,0.14,-0.26315789473684204,180.0,False,False,Technology,Consumer Electronics,1788604928.0,,0.1583,,,
SONY,1.5,2025-11-21,2026-09-11,43,23.52,29.27,19.71,1.48,-0.39,-0.34,True,0.0623,0.105,0.442,0.0408,0.4,True,0.07,54.5,0,11,0.0217,0.0684,0.35,0.88,1.53,0.02,False,2026-09-11,0.08245146598566144,0.17563210979665755,-0.09318064381099611,0.02001826429952036,-238298719000.0,0.3670060057700216,2026-06-30,1632194470000.0,0.36,0.2,9.0909,False,False,Technology,Consumer Electronics,139628412928.0,,0.0019,,,
SPGI,1.5,2023-11-03,2026-09-11,150,410.42,521.29,353.6,1.47,0.17,-0.18,False,0.0829,0.0935,0.627,0.0324,0.34,True,0.059,46.9,3,149,0.0259,0.0353,0.31,1.15,2.56,0.03,True,2026-09-11,0.10412782956058586,0.10431559438707971,-0.0001877648264938525,0.09674127491666096,4922000000.0,0.7190062711046792,2026-06-30,5573000000.0,4.83,0.09029345372460505,7.5724,False,True,Financial Services,Financial Data & Stock Exchanges,121077309440.0,,0.0238,,,
SPOT,1.5,2025-11-21,2026-09-11,43,521.73,598.87,417.83,1.43,-0.35,-0.46,True,0.0516,0.0898,0.674,0.0547,0.57,True,0.039,52.4,1,18,0.0411,0.0411,0.8,0.85,0.94,0.0,False,2026-09-11,0.13927975196756504,0.0818615751789975,0.05741817678856753,0.09029073617046901,3339000000.0,0.3341009001465355,2026-06-30,3280665518.0,3.03,8.214285714285714,-7.3394,True,True,Communication Services,Internet Content & Information,108085895168.0,,0.0388,,,
SPOT,2.0,2024-11-08,2026-09-11,97,521.73,772.6,400.68,1.93,-0.22,0.04,True,0.1245,0.1629,0.526,0.0413,0.33,True,0.039,52.4,2,96,0.0411,0.0411,0.33,0.76,3.01,0.0,False,2026-09-11,0.13927975196756504,0.0818615751789975,0.05741817678856753,0.09029073617046901,3339000000.0,0.3341009001465355,2026-06-30,3280665518.0,3.03,8.214285714285714,-7.3394,True,True,Communication Services,Internet Content & Information,108085895168.0,,0.0388,,,
SQM,1.5,2025-12-12,2026-09-11,40,72.49,90.88,64.55,1.41,0.12,0.02,True,0.0655,0.09,0.525,0.0589,0.3,False,-0.117,48.5,0,39,0.0497,0.0443,0.76,0.76,1.11,0.03,False,2026-09-11,1.3676136291488161,0.6978092472724116,0.6698043818764046,0.5927906846278652,1388608790.0,0.5106392458339956,2026-06-30,1944781030.0,2.31,6.451612903225807,13.7931,False,True,Basic Materials,Specialty Chemicals,19960371200.0,,0.0164,,,
SQM,2.0,2025-10-31,2026-09-11,46,72.49,90.88,47.88,1.9,0.38,-0.19,True,0.0704,0.1317,0.652,0.0549,0.57,False,-0.117,48.5,0,44,0.0497,0.0443,0.71,0.76,1.28,0.02,False,2026-09-11,1.3676136291488161,0.6978092472724116,0.6698043818764046,0.5927906846278652,1388608790.0,0.5106392458339956,2026-06-30,1944781030.0,2.31,6.451612903225807,13.7931,False,True,Basic Materials,Specialty Chemicals,19960371200.0,,0.0164,,,
SRI,2.0,2025-05-09,2026-09-11,71,7.18,8.82,4.53,1.95,0.16,-0.81,False,0.1068,0.1504,0.704,0.0867,0.62,True,0.104,51.1,1,70,0.0153,0.0278,0.14,0.75,1.23,0.0,False,2026-09-11,-0.20428862216607002,-0.2617972371380054,0.05750861497193538,-0.13699296405940853,-109318000.0,0.2030664226172099,2026-06-30,-7852000.0,-0.18,0.28,-28.5714,False,False,Consumer Cyclical,Auto Parts,207361296.0,,0.0411,,,
SRPT,2.0,2025-08-01,2026-09-11,59,20.52,24.01,14.86,1.62,-0.23,-0.91,False,0.1112,0.1224,0.61,0.1158,0.62,False,-0.039,53.4,0,6,0.1217,0.0691,1.09,0.82,0.96,0.02,False,2026-09-11,-0.3433858459705674,-0.01886673397274108,-0.32451911199782635,-0.20438471250208035,-136725000.0,0.6277018624252649,2026-06-30,-131467000.0,0.42,-0.7920792079207921,23.5294,False,False,Healthcare,Biotechnology,2160072704.0,,0.2794,,,
SRZN,2.0,2025-12-05,2026-09-11,41,19.45,33.6,18.49,1.82,0.04,0.09,True,0.0992,0.138,0.634,0.1188,0.06,False,-0.166,41.6,0,35,0.0613,0.0423,0.62,1.63,0.84,0.0,False,2026-09-11,4.0864699898270604,4.0864699898270604,0.0,-0.08794865700023768,-332130000.0,1.0,2026-06-30,-34984000.0,-0.41,0.6403508771929824,69.403,False,False,Healthcare,Biotechnology,223317600.0,,0.2215,,,
SSB,1.5,2024-07-12,2026-09-11,114,105.84,111.59,78.46,1.42,0.27,-0.04,True,0.0532,0.0743,0.719,0.04,0.83,True,0.106,57.3,2,74,0.0123,0.0262,0.23,1.17,1.33,0.03,False,2026-09-11,-0.5735759246258847,0.024895657986215847,-0.5984715826121005,0.07542588179818077,950205000.0,0.3272370470776265,2026-06-30,783743000.0,2.35,0.021739130434782726,0.8584,False,True,Financial Services,Banks - Regional,10277361664.0,,0.033,,,
SSD,1.5,2023-11-03,2026-09-11,150,172.43,209.75,140.91,1.49,0.09,-0.12,True,0.064,0.0832,0.733,0.0425,0.46,True,0.061,41.7,4,149,0.0314,0.0377,0.49,0.98,1.51,0.03,False,2026-09-11,0.06341919484038638,0.09105484370795791,-0.027635648867571527,0.06478959188087918,378916000.0,0.4741534490877337,2026-06-30,468370000.0,3.09,0.2510121457489877,13.6029,False,True,Basic Materials,Lumber & Wood Production,7110432256.0,,0.03,,,
SSL,2.0,2026-02-06,2026-09-11,32,14.65,14.65,7.36,1.99,0.33,-0.15,True,0.0788,0.1518,0.594,0.0828,1.0,False,-0.109,66.3,0,31,0.0313,0.0642,0.4,0.68,0.95,0.0,False,2026-09-11,0.2190903507252311,0.0,0.2190903507252311,-0.10419673917126349,26190075095.0,0.35199123921405095,2026-06-30,25178283397.0,0.0,,,False,True,Basic Materials,Specialty Chemicals,9352739840.0,,0.0104,,,
SSNC,1.5,2024-06-21,2026-09-11,117,78.92,88.64,60.37,1.47,0.13,-0.03,True,0.0792,0.0966,0.564,0.0258,0.66,True,0.1,56.9,0,114,0.0351,0.0827,0.44,1.22,3.07,0.04,False,2026-09-11,0.10339666840187411,0.0879846753418323,0.015411993060041818,0.08569018557110253,864000000.0,0.4825735684378133,2026-06-30,1763200000.0,1.56,0.07586206896551731,3.3113,False,True,Technology,Software - Application,18835755008.0,,0.034,,,
SSP,2.0,2025-11-21,2026-09-11,43,3.1,4.97,2.75,1.81,-0.33,-0.59,False,0.0909,0.1617,0.512,0.1559,0.16,False,-0.203,46.1,1,12,0.0337,0.0548,0.37,0.83,0.58,0.0,False,2026-09-11,-0.09198452081173158,-0.014349924579466156,-0.07763459623226543,-0.14175869318517254,-1231055000.0,0.40034787857284143,2026-06-30,35033000.0,-0.34,-1.8333333333333337,-9.6774,False,False,Communication Services,Broadcasting,292834016.0,,0.0999,,,
SSYS,2.0,2024-03-15,2026-09-11,131,7.57,12.19,6.16,1.98,-0.03,-0.76,False,0.113,0.1387,0.718,0.0683,0.23,False,-0.048,41.7,0,105,0.0214,0.0393,0.19,1.01,1.65,0.03,False,2026-09-11,-0.0034760946077082577,-0.024616673772106523,0.021140579164398265,-0.030515554500539444,-115176000.0,0.4238550644593986,2026-06-30,-24266000.0,-0.04,-2.3333333333333335,33.3333,False,False,Technology,Computer Hardware,676171648.0,,0.04,,,
STAA,2.0,2026-02-20,2026-09-11,30,23.42,32.47,17.52,1.85,0.35,-0.65,False,0.1066,0.1706,0.567,0.089,0.39,False,-0.026,45.6,0,25,0.0228,0.0747,0.21,1.08,1.2,0.0,True,2026-09-11,1.1104467509025269,1.1959191340486979,-0.085472383146171,0.5129940431902125,3839000.0,0.7454642647137435,2026-06-30,-6749000.0,0.18,2.3846153846153846,260.0,True,False,Healthcare,Medical Instruments & Supplies,1136262656.0,,0.1773,,,
STEP,1.5,2026-02-13,2026-09-11,31,49.34,55.0,39.28,1.4,-0.06,-0.47,True,0.0757,0.0894,0.645,0.0517,0.64,False,-0.059,51.4,0,11,0.0201,0.09,0.27,0.9,1.46,0.0,False,2026-09-11,0.04008378009646241,0.558207074384016,-0.5181232942875535,0.4845725192871231,-613200000.0,1.0,2026-06-30,-439386000.0,0.48,0.1999999999999999,-5.8824,False,False,Financial Services,Asset Management,6314785792.0,,0.0865,,,
STEP,2.0,2024-05-24,2026-09-11,121,49.34,73.91,38.56,1.92,0.01,0.09,True,0.1072,0.1446,0.702,0.0421,0.31,False,-0.059,51.4,1,118,0.0201,0.09,0.19,1.27,2.55,0.01,False,2026-09-11,0.04008378009646241,0.558207074384016,-0.5181232942875535,0.4845725192871231,-613200000.0,1.0,2026-06-30,-439386000.0,0.48,0.1999999999999999,-5.8824,False,False,Financial Services,Asset Management,6314785792.0,,0.0865,,,
STNE,2.0,2025-03-07,2026-09-11,80,10.3,16.03,8.02,2.0,-0.04,-0.47,False,0.088,0.1508,0.738,0.0567,0.28,False,-0.06,45.3,0,79,0.0514,0.0519,0.58,0.57,1.55,0.01,False,2026-09-11,0.015561548894314159,0.12528226217328342,-0.10972071327896926,0.06468496622884978,3311153000.0,0.6566063798548563,2026-06-30,4028356882.0,0.47,0.205128205128205,2.1739,False,True,Technology,Software - Infrastructure,2329016064.0,,0.1274,,,
STOK,1.5,2025-11-14,2026-09-11,44,29.34,37.27,26.51,1.41,-0.04,-0.21,True,0.0431,0.0672,0.841,0.1137,0.26,False,-0.046,45.7,0,43,0.0399,0.0457,0.93,1.08,0.38,0.0,False,2026-09-11,-0.325106752551205,-0.9607174163928637,0.6356106638416587,-0.861986853032107,-207902000.0,0.8779623592493297,2026-06-30,-180680000.0,-0.93,-1.325,-13.4146,False,False,Healthcare,Biotechnology,1873196800.0,,0.1803,,,
STOK,2.0,2025-08-22,2026-09-11,56,29.34,37.27,19.56,1.91,0.36,0.07,True,0.0549,0.1269,0.661,0.1064,0.55,False,-0.046,45.7,0,55,0.0399,0.0457,0.73,0.99,0.52,0.0,False,2026-09-11,-0.325106752551205,-0.9607174163928637,0.6356106638416587,-0.861986853032107,-207902000.0,0.8779623592493297,2026-06-30,-180680000.0,-0.93,-1.325,-13.4146,False,False,Healthcare,Biotechnology,1873196800.0,,0.1803,,,
STRC,1.5,2025-07-25,2026-09-11,60,97.97,97.97,72.55,1.35,0.29,,,0.0386,0.0526,0.533,,1.0,False,-0.049,62.3,0,11,0.0242,0.062,0.63,0.99,,0.07,False,2026-09-11,0.06882817413178666,0.11915437667693074,-0.05032620254514408,0.07792188128620303,-30413926000.0,0.6664324006276151,2026-06-30,11340172000.0,8.42,,4310.0,False,False,Technology,Software - Application,,,,,,
STRC,2.0,2025-07-25,2026-09-11,60,97.97,97.97,72.55,1.35,0.29,,,0.0386,0.0526,0.533,,1.0,False,-0.049,62.3,0,11,0.0242,0.062,0.63,0.99,,0.07,False,2026-09-11,0.06882817413178666,0.11915437667693074,-0.05032620254514408,0.07792188128620303,-30413926000.0,0.6664324006276151,2026-06-30,11340172000.0,8.42,,4310.0,False,False,Technology,Software - Application,,,,,,
STRF,1.5,2025-03-21,2026-09-11,78,103.85,111.09,76.4,1.45,0.19,,,0.0402,0.0773,0.731,,0.79,True,0.01,61.7,2,74,0.0287,0.014,0.71,0.45,,0.01,False,2026-09-11,0.06882817413178666,0.11915437667693074,-0.05032620254514408,0.07792188128620303,-30413926000.0,0.6664324006276151,2026-06-30,11340172000.0,-42.93,,,False,False,Technology,Software - Application,,,,,,
STRF,2.0,2025-03-21,2026-09-11,78,103.85,111.09,76.4,1.45,0.19,,,0.0402,0.0773,0.731,,0.79,True,0.01,61.7,2,74,0.0287,0.014,0.71,0.45,,0.01,False,2026-09-11,0.06882817413178666,0.11915437667693074,-0.05032620254514408,0.07792188128620303,-30413926000.0,0.6664324006276151,2026-06-30,11340172000.0,-42.93,,,False,False,Technology,Software - Application,,,,,,
STVN,2.0,2024-05-03,2026-09-11,124,20.95,26.7,13.38,2.0,-0.15,-0.59,False,0.0976,0.1446,0.71,0.0523,0.57,True,0.22,58.8,2,24,0.0191,0.0428,0.2,0.98,1.87,0.02,False,2026-09-11,0.07842892189246431,0.06616626915462431,0.012262652737839996,0.06715316109143776,134246637.0,0.28741721854304636,2026-06-30,-25618799.0,0.16,0.23076923076923075,6.6667,False,False,Healthcare,Medical Instruments & Supplies,5705776640.0,,0.0229,,,
SUPN,1.5,2025-08-08,2026-09-11,58,41.69,55.13,41.23,1.34,-0.05,0.05,True,0.05,0.0646,0.793,0.0425,0.03,False,-0.055,37.6,0,57,0.0356,0.0398,0.71,0.79,1.18,0.03,False,2026-09-11,0.32398929000985177,0.38632662323793254,-0.06233733322808077,0.248544258598008,-109886000.0,0.8463009796492253,2026-06-30,18787000.0,0.39,-0.5714285714285714,30.0,False,False,Healthcare,Drug Manufacturers - Specialty & Generic,2422115584.0,,0.0987,,,
SUPV,2.0,2025-10-17,2026-09-11,48,8.73,12.42,6.43,1.93,-0.36,-0.66,True,0.1459,0.1581,0.562,0.0975,0.38,True,0.032,46.8,0,47,0.056,0.0708,0.38,0.56,1.5,0.0,False,2026-09-11,0.24832333921570005,0.6378832234687655,-0.3895598842530654,0.16971767020811868,-23969343851.0,0.536161793919914,2026-06-30,-478668893430.0,0.29,1.4166666666666665,123.0769,False,False,Financial Services,Banks - Regional,803319744.0,,0.0482,,,
SUPX,2.0,2026-03-06,2026-09-11,28,8.17,12.26,6.49,1.89,-0.27,-0.91,False,0.0886,0.152,0.571,0.2121,0.29,False,-0.117,43.3,0,6,0.1009,0.042,1.14,0.8,0.42,0.0,False,2026-09-11,,,,,,,2025-12-31,-50659936.0,-0.88,,,False,,Technology,Software - Infrastructure,334670400.0,,0.0203,,,
SUZ,1.5,2024-04-12,2026-09-11,127,9.43,11.33,7.72,1.47,-0.25,-0.36,True,0.0491,0.0772,0.78,0.037,0.47,False,-0.052,59.3,2,11,0.0457,0.0277,0.93,1.35,1.33,0.03,True,2026-09-11,-0.10851447006764114,-0.050593698338281756,-0.05792077172935939,-0.058705971984835625,8211211743.0,0.22870029421843976,2026-06-30,5009965110.0,0.1,-0.9752475247524752,66.6667,False,True,Basic Materials,Paper & Paper Products,11527407616.0,,0.011,,,
SVC,1.5,2026-03-20,2026-09-11,26,6.87,8.9,6.22,1.43,0.1,-0.8,False,0.0458,0.0883,0.423,0.0822,0.24,True,0.037,34.3,0,22,0.0224,0.0328,0.49,3.01,0.56,0.0,True,2026-09-11,-0.16379837754948,-0.16766204251583827,0.00386366496635826,-0.12030248973544078,-422743000.0,0.35696741366450185,2026-06-30,-30085000.0,0.43,1.811320754716981,0.0,True,False,Real Estate,REIT - Hotel & Motel,880664512.0,,0.0394,,,
