ticker,regime,kind,dt,fwd1d,fwd3d,fwd5d
SPY,RANGE,CTRL,2023-10-02T09:30:00,-0.999,-0.787,0.363
SPY,RANGE,CTRL,2023-10-02T15:30:00,-1.329,-0.676,1.154
SPY,RANGE,CTRL,2023-10-03T14:30:00,0.903,2.413,3.357
SPY,RANGE,CTRL,2023-10-04T13:30:00,0.428,2.36,2.878
SPY,RANGE,CTRL,2023-10-05T12:30:00,1.543,2.947,2.482
SPY,RANGE,CTRL,2023-10-06T11:30:00,0.21,1.315,1.085
SPY,RANGE,H_DOWN,2023-10-06T14:30:00,0.346,1.079,0.072
SPY,RANGE,CTRL,2023-10-09T10:30:00,1.799,1.75,1.843
SPY,RANGE,H_UP,2023-10-09T15:30:00,0.509,0.331,0.867
SPY,BEAR,CTRL,2023-10-10T09:30:00,-0.005,-0.136,-0.086
SPY,BEAR,CTRL,2023-10-10T15:30:00,0.421,-0.674,0.368
SPY,BEAR,CTRL,2023-10-11T14:30:00,-0.466,0.335,-1.137
SPY,BEAR,CTRL,2023-10-12T13:30:00,-0.267,0.594,-0.822
SPY,BEAR,CTRL,2023-10-13T12:30:00,1.267,0.658,-1.397
SPY,BEAR,CTRL,2023-10-16T11:30:00,0.454,-1.371,-3.045
SPY,BEAR,H_DOWN,2023-10-16T15:30:00,0.011,-2.202,-3.571
SPY,BEAR,CTRL,2023-10-17T10:30:00,-0.704,-3.131,-2.977
SPY,BEAR,CTRL,2023-10-18T09:30:00,-1.052,-2.937,-3.287
SPY,BEAR,H_UP,2023-10-18T10:30:00,-0.783,-2.421,-2.763
SPY,BEAR,CTRL,2023-10-18T15:30:00,-0.881,-2.269,-2.929
SPY,BEAR,CTRL,2023-10-19T14:30:00,-1.04,-0.64,-2.95
SPY,BEAR,CTRL,2023-10-20T13:30:00,-0.045,-1.154,-3.026
SPY,BEAR,CTRL,2023-10-23T12:30:00,-0.175,-2.516,-1.856
SPY,BEAR,CTRL,2023-10-24T11:30:00,-0.557,-2.144,-1.34
SPY,BEAR,H_DOWN,2023-10-24T15:30:00,-1.416,-3.04,-1.272
SPY,BEAR,CTRL,2023-10-25T10:30:00,-1.551,-1.896,-0.124
SPY,BEAR,CTRL,2023-10-26T09:30:00,-0.583,0.083,3.086
SPY,BEAR,CTRL,2023-10-26T15:30:00,-0.448,1.367,4.401
SPY,BEAR,CTRL,2023-10-27T14:30:00,1.416,3.026,6.106
SPY,BEAR,CTRL,2023-10-30T13:30:00,0.436,3.581,4.58
SPY,BEAR,CTRL,2023-10-31T12:30:00,0.684,4.348,4.813
SPY,BEAR,CTRL,2023-11-01T11:30:00,2.074,3.576,3.686
SPY,BEAR,CTRL,2023-11-02T10:30:00,1.227,1.947,2.036
SPY,BEAR,CTRL,2023-11-03T09:30:00,0.327,0.715,0.217
SPY,BEAR,CTRL,2023-11-03T15:30:00,0.221,0.577,1.362
SPY,BEAR,CTRL,2023-11-06T14:30:00,0.501,-0.287,1.317
SPY,BEAR,H_UP,2023-11-07T10:30:00,-0.12,-0.09,2.843
SPY,BEAR,CTRL,2023-11-07T13:30:00,-0.069,0.572,2.57
SPY,BEAR,CTRL,2023-11-08T12:30:00,0.011,0.869,3.068
SPY,BEAR,CTRL,2023-11-09T11:30:00,0.032,2.493,2.755
SPY,BEAR,CTRL,2023-11-10T10:30:00,0.886,3.243,3.014
SPY,BEAR,CTRL,2023-11-13T09:30:00,2.209,2.455,2.91
SPY,BEAR,CTRL,2023-11-13T15:30:00,1.938,2.274,3.192
SPY,BEAR,CTRL,2023-11-14T14:30:00,0.046,0.273,0.758
SPY,BEAR,CTRL,2023-11-15T13:30:00,-0.334,0.79,1.119
SPY,BEAR,CTRL,2023-11-16T12:30:00,0.289,0.763,1.157
SPY,BEAR,H_UP,2023-11-17T09:30:00,0.378,1.046,1.054
SPY,BEAR,CTRL,2023-11-17T11:30:00,0.61,1.167,0.972
SPY,BEAR,CTRL,2023-11-20T10:30:00,-0.038,0.525,0.38
SPY,BEAR,CTRL,2023-11-21T09:30:00,0.621,0.629,0.826
SPY,BEAR,CTRL,2023-11-21T15:30:00,0.391,0.285,0.082
SPY,BEAR,CTRL,2023-11-22T14:30:00,-0.073,0.2,0.798
SPY,BEAR,CTRL,2023-11-27T10:30:00,0.154,-0.103,0.044
SPY,BEAR,CTRL,2023-11-28T09:30:00,0.534,0.361,0.513
SPY,BEAR,CTRL,2023-11-28T15:30:00,-0.059,0.911,0.372
SPY,BEAR,CTRL,2023-11-29T14:30:00,-0.073,0.35,0.122
SPY,BEAR,CTRL,2023-11-30T13:30:00,0.962,0.465,0.96
SPY,BEAR,CTRL,2023-12-01T12:30:00,-0.587,-0.471,0.196
SPY,BEAR,CTRL,2023-12-04T11:30:00,0.004,0.437,0.97
SPY,BEAR,H_UP,2023-12-04T15:30:00,-0.022,0.333,1.158
SPY,BEAR,CTRL,2023-12-05T10:30:00,0.125,0.532,1.365
SPY,BEAR,CTRL,2023-12-06T09:30:00,0.184,0.674,1.687
SPY,BEAR,H_UP,2023-12-06T14:30:00,0.726,1.425,3.048
SPY,BEAR,CTRL,2023-12-06T15:30:00,0.768,1.597,3.459
SPY,RANGE,CTRL,2023-12-07T14:30:00,0.454,1.263,2.874
SPY,RANGE,CTRL,2023-12-08T13:30:00,0.391,1.635,1.861
SPY,RANGE,CTRL,2023-12-11T12:30:00,0.307,2.033,2.397
SPY,RANGE,CTRL,2023-12-12T11:30:00,0.367,1.614,2.382
SPY,RANGE,CTRL,2023-12-13T10:30:00,1.515,1.526,2.241
SPY,RANGE,CTRL,2023-12-14T09:30:00,-0.47,0.332,-0.235
SPY,RANGE,CTRL,2023-12-14T15:30:00,-0.557,0.597,0.146
SPY,RANGE,CTRL,2023-12-15T14:30:00,0.704,-0.027,0.967
SPY,RANGE,H_UP,2023-12-18T11:30:00,0.29,-0.623,0.547
SPY,RANGE,CTRL,2023-12-18T13:30:00,0.392,-0.394,0.644
SPY,RANGE,CTRL,2023-12-19T12:30:00,0.338,0.133,0.479
SPY,RANGE,CTRL,2023-12-20T11:30:00,-1.246,-0.083,0.303
SPY,RANGE,CTRL,2023-12-21T10:30:00,0.611,0.84,0.517
SPY,RANGE,CTRL,2023-12-22T09:30:00,-0.06,0.446,-0.713
SPY,RANGE,H_DOWN,2023-12-22T14:30:00,0.476,0.623,-0.64
SPY,RANGE,CTRL,2023-12-22T15:30:00,0.416,0.644,-0.215
SPY,RANGE,CTRL,2023-12-26T14:30:00,-0.117,-0.088,-1.457
SPY,RANGE,CTRL,2023-12-27T13:30:00,0.324,-0.825,-1.519
SPY,RANGE,CTRL,2023-12-28T12:30:00,-0.532,-1.407,-1.924
SPY,RANGE,H_UP,2023-12-29T11:30:00,-0.13,-0.84,-0.604
SPY,RANGE,CTRL,2024-01-02T10:30:00,-0.555,-0.679,0.202
SPY,RANGE,CTRL,2024-01-03T09:30:00,0.056,0.096,1.108
SPY,RANGE,CTRL,2024-01-03T15:30:00,-0.311,1.244,1.662
SPY,RANGE,CTRL,2024-01-04T14:30:00,-0.286,1.177,1.632
SPY,RANGE,CTRL,2024-01-05T13:30:00,1.017,1.796,1.858
SPY,RANGE,CTRL,2024-01-08T12:30:00,0.513,0.715,0.769
SPY,RANGE,H_DOWN,2024-01-08T13:30:00,0.132,0.662,0.131
SPY,RANGE,CTRL,2024-01-09T11:30:00,0.188,0.356,-0.571
SPY,RANGE,CTRL,2024-01-10T10:30:00,-0.364,0.232,-0.02
SPY,RANGE,CTRL,2024-01-11T09:30:00,0.322,-0.665,0.621
SPY,RANGE,CTRL,2024-01-11T15:30:00,0.069,-0.85,1.276
SPY,RANGE,H_UP,2024-01-12T09:30:00,-0.128,-0.497,1.645
SPY,RANGE,CTRL,2024-01-12T14:30:00,-0.451,0.046,1.661
SPY,RANGE,CTRL,2024-01-16T13:30:00,-0.502,1.769,2.158
SPY,RANGE,CTRL,2024-01-17T12:30:00,0.433,2.592,3.684
SPY,RANGE,CTRL,2024-01-18T11:30:00,1.216,2.036,2.753
SPY,RANGE,CTRL,2024-01-19T10:30:00,1.09,1.905,2.053
SPY,RANGE,CTRL,2024-01-22T09:30:00,-0.109,0.766,0.681
SPY,RANGE,CTRL,2024-01-22T15:30:00,0.283,0.929,1.603
SPY,RANGE,CTRL,2024-01-23T14:30:00,0.18,0.582,1.387
SPY,RANGE,CTRL,2024-01-24T13:30:00,-0.007,0.532,-0.014
SPY,RANGE,CTRL,2024-01-25T12:30:00,0.236,0.954,0.153
SPY,RANGE,H_UP,2024-01-25T13:30:00,0.211,1.04,0.26
SPY,RANGE,CTRL,2024-01-26T11:30:00,-0.023,-0.207,1.233
SPY,RANGE,CTRL,2024-01-29T10:30:00,0.681,-0.65,0.735
SPY,RANGE,CTRL,2024-01-30T09:30:00,-0.703,0.02,0.357
SPY,RANGE,CTRL,2024-01-30T15:30:00,-1.618,0.695,0.634
SPY,RANGE,CTRL,2024-01-31T14:30:00,0.826,1.854,2.778
SPY,RANGE,CTRL,2024-02-01T13:30:00,1.541,1.038,2.132
SPY,RANGE,CTRL,2024-02-02T12:30:00,-0.233,0.901,1.415
SPY,RANGE,CTRL,2024-02-05T11:30:00,0.029,1.076,2.067
SPY,RANGE,H_UP,2024-02-05T15:30:00,0.282,1.182,1.699
SPY,RANGE,CTRL,2024-02-06T10:30:00,0.779,1.31,0.462
SPY,RANGE,CTRL,2024-02-07T09:30:00,-0.02,0.678,-0.048
SPY,RANGE,CTRL,2024-02-07T15:30:00,0.07,0.582,0.115
SPY,RANGE,H_UP,2024-02-08T12:30:00,0.54,-0.766,0.686
SPY,RANGE,CTRL,2024-02-08T14:30:00,0.539,-1.421,0.645
SPY,RANGE,CTRL,2024-02-09T13:30:00,0.002,-0.872,0.309
SPY,RANGE,CTRL,2024-02-12T12:30:00,-1.657,-0.219,-1.464
SPY,RANGE,CTRL,2024-02-13T11:30:00,0.299,1.557,0.113
SPY,RANGE,CTRL,2024-02-14T10:30:00,0.655,0.139,1.846
SPY,RANGE,CTRL,2024-02-15T09:30:00,0.11,-0.863,1.909
SPY,RANGE,CTRL,2024-02-15T15:30:00,-0.49,-0.948,1.169
SPY,RANGE,H_UP,2024-02-16T14:30:00,-0.77,1.432,1.262
SPY,RANGE,CTRL,2024-02-20T13:30:00,-0.268,2.373,2.077
SPY,RANGE,H_DOWN,2024-02-21T10:30:00,1.934,2.338,2.16
SPY,RANGE,CTRL,2024-02-21T12:30:00,2.327,2.288,2.263
SPY,RANGE,CTRL,2024-02-22T11:30:00,0.456,-0.083,0.125
SPY,RANGE,CTRL,2024-02-23T10:30:00,-0.155,-0.329,0.52
SPY,RANGE,CTRL,2024-02-26T09:30:00,-0.337,-0.047,0.894
SPY,RANGE,CTRL,2024-02-26T15:30:00,0.18,0.397,1.237
SPY,RANGE,CTRL,2024-02-27T14:30:00,-0.126,1.21,-0.345
SPY,RANGE,H_UP,2024-02-28T10:30:00,0.133,1.171,0.954
SPY,RANGE,CTRL,2024-02-28T13:30:00,0.39,1.417,0.873
SPY,RANGE,CTRL,2024-02-29T12:30:00,0.863,-0.01,1.424
SPY,RANGE,H_UP,2024-02-29T14:30:00,0.937,-0.614,1.273
SPY,RANGE,CTRL,2024-03-01T11:30:00,0.313,0.045,0.606
SPY,RANGE,CTRL,2024-03-04T10:30:00,-0.831,0.387,-0.576
SPY,RANGE,CTRL,2024-03-05T09:30:00,0.185,1.874,1.3
SPY,RANGE,CTRL,2024-03-05T15:30:00,0.526,0.911,1.907
SPY,RANGE,CTRL,2024-03-06T14:30:00,1.066,0.334,1.169
SPY,RANGE,CTRL,2024-03-07T13:30:00,-0.342,0.235,-0.11
SPY,RANGE,CTRL,2024-03-08T12:30:00,-0.213,0.94,-0.588
SPY,RANGE,CTRL,2024-03-11T11:30:00,0.89,0.814,0.71
SPY,RANGE,CTRL,2024-03-12T10:30:00,-0.023,-1.062,-0.679
SPY,RANGE,CTRL,2024-03-13T09:30:00,-0.266,-0.241,-0.015
SPY,RANGE,CTRL,2024-03-13T15:30:00,-0.203,-0.605,0.859
SPY,RANGE,CTRL,2024-03-14T14:30:00,-0.486,0.371,1.98
SPY,RANGE,CTRL,2024-03-15T13:30:00,0.942,1.588,2.545
SPY,RANGE,H_DOWN,2024-03-18T10:30:00,-0.39,1.694,1.154
SPY,RANGE,CTRL,2024-03-18T12:30:00,0.126,1.787,1.228
SPY,RANGE,CTRL,2024-03-19T11:30:00,0.342,1.451,1.391
SPY,RANGE,CTRL,2024-03-20T10:30:00,1.393,0.854,0.674
SPY,RANGE,CTRL,2024-03-21T09:30:00,-0.372,-0.512,-0.115
SPY,RANGE,CTRL,2024-03-21T15:30:00,-0.159,-0.657,0.197
SPY,RANGE,H_UP,2024-03-22T10:30:00,-0.207,-0.385,0.073
SPY,RANGE,CTRL,2024-03-22T14:30:00,-0.267,-0.151,0.035
SPY,RANGE,CTRL,2024-03-25T13:30:00,0.022,0.513,-0.565
SPY,RANGE,CTRL,2024-03-26T12:30:00,-0.103,0.144,-0.046
SPY,RANGE,CTRL,2024-03-27T11:30:00,0.652,-0.509,0.66
SPY,RANGE,H_DOWN,2024-03-27T13:30:00,0.515,-0.563,-0.543
SPY,RANGE,CTRL,2024-03-28T10:30:00,-0.285,-0.527,-1.093
SPY,RANGE,CTRL,2024-04-01T09:30:00,-1.113,-0.013,-0.66
SPY,RANGE,CTRL,2024-04-01T15:30:00,-0.645,-1.756,-0.68
SPY,RANGE,CTRL,2024-04-02T14:30:00,0.019,-0.054,0.023
SPY,RANGE,CTRL,2024-04-03T13:30:00,-0.422,-0.197,-1.347
SPY,RANGE,H_DOWN,2024-04-03T15:30:00,-1.215,-0.133,-1.001
SPY,RANGE,CTRL,2024-04-04T12:30:00,-0.747,-1.149,-1.082
SPY,RANGE,CTRL,2024-04-05T11:30:00,-0.203,-1.197,-1.5
SPY,RANGE,H_DOWN,2024-04-08T10:30:00,-0.688,-1.146,-1.529
SPY,RANGE,CTRL,2024-04-09T09:30:00,-0.566,-0.732,-2.784
SPY,RANGE,H_UP,2024-04-09T15:30:00,-0.99,-1.633,-3.043
SPY,RANGE,CTRL,2024-04-10T14:30:00,0.904,-1.945,-2.633
SPY,RANGE,CTRL,2024-04-11T13:30:00,-1.618,-3.088,-3.764
SPY,RANGE,H_DOWN,2024-04-11T14:30:00,-1.812,-2.561,-3.685
SPY,RANGE,CTRL,2024-04-12T12:30:00,-0.614,-1.556,-2.583
SPY,RANGE,CTRL,2024-04-15T11:30:00,-1.197,-1.56,-2.515
SPY,RANGE,H_DOWN,2024-04-15T14:30:00,0.27,-0.886,-0.728
SPY,RANGE,CTRL,2024-04-16T10:30:00,-0.415,-1.25,0.129
SPY,RANGE,CTRL,2024-04-17T09:30:00,-0.464,-1.577,0.365
SPY,RANGE,CTRL,2024-04-17T15:30:00,-0.202,-0.176,0.991
SPY,RANGE,CTRL,2024-04-18T14:30:00,-0.942,1.114,0.872
SPY,RANGE,CTRL,2024-04-19T13:30:00,1.33,1.932,2.723
SPY,RANGE,CTRL,2024-04-22T12:30:00,1.065,0.328,2.066
SPY,RANGE,CTRL,2024-04-23T11:30:00,-0.242,0.706,0.275
SPY,RANGE,CTRL,2024-04-24T10:30:00,-0.973,0.981,-0.749
SPY,RANGE,CTRL,2024-04-25T09:30:00,1.697,1.745,0.484
SPY,RANGE,H_UP,2024-04-25T14:30:00,1.089,0.122,0.23
SPY,RANGE,CTRL,2024-04-25T15:30:00,0.953,-0.28,0.312
SPY,RANGE,CTRL,2024-04-26T14:30:00,-0.204,-0.623,0.392
SPY,RANGE,CTRL,2024-04-29T13:30:00,-0.883,-1.016,1.159
SPY,RANGE,CTRL,2024-04-30T12:30:00,-0.898,1.159,2.606
SPY,RANGE,CTRL,2024-05-01T11:30:00,0.251,2.619,3.149
SPY,RANGE,CTRL,2024-05-02T10:30:00,1.515,3.157,3.427
SPY,RANGE,CTRL,2024-05-03T09:30:00,0.908,1.419,2.18
SPY,RANGE,H_UP,2024-05-03T14:30:00,0.679,1.108,1.835
SPY,RANGE,CTRL,2024-05-03T15:30:00,1.037,1.154,1.868
SPY,RANGE,CTRL,2024-05-06T14:30:00,0.399,0.884,1.102
SPY,RANGE,CTRL,2024-05-07T13:30:00,0.081,0.741,1.06
SPY,RANGE,CTRL,2024-05-08T12:30:00,0.622,0.886,2.421
SPY,RANGE,CTRL,2024-05-09T11:30:00,0.291,0.414,2.257
SPY,RANGE,CTRL,2024-05-10T10:30:00,0.115,1.449,1.579
SPY,RANGE,CTRL,2024-05-13T09:30:00,0.107,1.718,1.842
SPY,RANGE,CTRL,2024-05-13T15:30:00,0.456,1.488,1.749
SPY,RANGE,CTRL,2024-05-14T14:30:00,1.073,1.104,1.411
SPY,RANGE,CTRL,2024-05-15T13:30:00,0.094,0.23,-0.219
SPY,RANGE,CTRL,2024-05-16T12:30:00,-0.207,0.065,-0.058
SPY,RANGE,CTRL,2024-05-17T11:30:00,0.422,0.466,0.233
SPY,RANGE,CTRL,2024-05-20T10:30:00,-0.167,-0.163,-0.288
SPY,RANGE,CTRL,2024-05-21T09:30:00,0.209,-0.265,-0.62
SPY,RANGE,CTRL,2024-05-21T15:30:00,-0.282,-0.343,-0.981
SPY,RANGE,CTRL,2024-05-22T14:30:00,-0.675,-0.079,-1.017
SPY,RANGE,H_DOWN,2024-05-23T12:30:00,0.028,-0.482,-1.637
SPY,RANGE,CTRL,2024-05-23T13:30:00,0.708,0.167,-0.938
SPY,RANGE,CTRL,2024-05-24T12:30:00,-0.028,-0.881,-0.94
SPY,RANGE,CTRL,2024-05-28T11:30:00,-0.563,-2.075,-0.716
SPY,RANGE,H_DOWN,2024-05-28T14:30:00,-0.28,-1.153,-0.131
SPY,RANGE,CTRL,2024-05-29T10:30:00,-0.481,-0.076,1.032
SPY,RANGE,CTRL,2024-05-30T09:30:00,-0.553,0.573,2.111
SPY,RANGE,CTRL,2024-05-30T15:30:00,0.905,1.096,2.298
SPY,RANGE,CTRL,2024-05-31T14:30:00,0.766,2.192,2.39
SPY,RANGE,H_DOWN,2024-06-03T09:30:00,-0.222,1.305,1.026
SPY,RANGE,CTRL,2024-06-03T13:30:00,0.727,1.625,1.788
SPY,RANGE,CTRL,2024-06-04T12:30:00,1.092,1.745,1.381
SPY,RANGE,CTRL,2024-06-05T11:30:00,0.302,0.515,1.949
SPY,RANGE,CTRL,2024-06-06T10:30:00,0.087,-0.01,1.254
SPY,RANGE,CTRL,2024-06-07T09:30:00,-0.196,1.734,1.165
SPY,RANGE,H_UP,2024-06-07T14:30:00,0.159,1.171,1.427
SPY,RANGE,CTRL,2024-06-07T15:30:00,0.318,1.381,1.644
SPY,RANGE,CTRL,2024-06-10T14:30:00,0.053,1.293,2.369
SPY,RANGE,CTRL,2024-06-11T13:30:00,1.207,1.057,2.153
SPY,RANGE,H_DOWN,2024-06-11T14:30:00,0.957,1.213,2.244
SPY,RANGE,CTRL,2024-06-12T12:30:00,-0.221,0.632,0.571
SPY,RANGE,CTRL,2024-06-13T11:30:00,0.254,1.412,1.019
SPY,RANGE,H_UP,2024-06-14T10:30:00,0.441,1.363,0.87
SPY,RANGE,CTRL,2024-06-17T09:30:00,0.94,0.371,0.31
SPY,RANGE,CTRL,2024-06-17T15:30:00,0.265,-0.532,-0.411
SPY,RANGE,H_UP,2024-06-18T11:30:00,-0.075,-0.257,-0.398
SPY,RANGE,CTRL,2024-06-18T14:30:00,-0.134,-0.667,-0.592
SPY,RANGE,CTRL,2024-06-20T13:30:00,-0.613,-0.586,-0.599
SPY,RANGE,CTRL,2024-06-21T12:30:00,0.033,0.077,0.403
SPY,RANGE,CTRL,2024-06-24T11:30:00,-0.43,-0.019,-0.138
SPY,RANGE,CTRL,2024-06-25T10:30:00,-0.018,0.675,0.368
SPY,RANGE,CTRL,2024-06-26T09:30:00,0.501,0.097,0.988
SPY,RANGE,H_DOWN,2024-06-26T10:30:00,0.244,0.048,1.116
SPY,RANGE,CTRL,2024-06-26T15:30:00,0.148,-0.029,1.528
SPY,RANGE,CTRL,2024-06-27T14:30:00,-0.18,0.405,1.616
SPY,RANGE,H_UP,2024-06-28T12:30:00,-0.225,1.064,1.783
SPY,RANGE,CTRL,2024-06-28T13:30:00,-0.108,1.379,1.955
SPY,RANGE,CTRL,2024-07-01T12:30:00,0.295,1.916,2.259
SPY,RANGE,CTRL,2024-07-02T11:30:00,0.972,1.741,2.826
SPY,RANGE,H_UP,2024-07-02T14:30:00,1.028,1.59,1.684
SPY,RANGE,CTRL,2024-07-03T10:30:00,0.785,1.046,1.187
SPY,RANGE,CTRL,2024-07-05T13:30:00,0.213,0.996,1.616
SPY,RANGE,CTRL,2024-07-08T12:30:00,0.198,0.393,1.22
SPY,RANGE,CTRL,2024-07-09T11:30:00,0.404,0.71,1.069
SPY,RANGE,CTRL,2024-07-10T10:30:00,-0.065,1.083,0.165
SPY,RANGE,CTRL,2024-07-11T09:30:00,0.002,0.516,-0.166
SPY,RANGE,CTRL,2024-07-11T15:30:00,0.625,1.514,-0.676
SPY,RANGE,CTRL,2024-07-12T14:30:00,-0.133,-0.844,-2.28
SPY,RANGE,CTRL,2024-07-15T13:30:00,0.281,-1.643,-1.287
SPY,RANGE,CTRL,2024-07-16T12:30:00,-0.952,-2.514,-1.418
SPY,RANGE,CTRL,2024-07-17T11:30:00,-0.798,-0.937,-2.363
SPY,RANGE,CTRL,2024-07-18T10:30:00,-0.752,0.473,-1.91
SPY,RANGE,CTRL,2024-07-19T09:30:00,0.379,-0.92,-1.357
SPY,RANGE,CTRL,2024-07-19T15:30:00,1.038,-1.41,-0.832
SPY,RANGE,H_DOWN,2024-07-22T10:30:00,0.85,-1.542,-1.376
SPY,RANGE,CTRL,2024-07-22T14:30:00,0.13,-2.052,-1.639
SPY,RANGE,CTRL,2024-07-23T13:30:00,-2.078,-1.874,-2.334
SPY,RANGE,CTRL,2024-07-24T12:30:00,0.076,0.185,1.109
SPY,RANGE,CTRL,2024-07-25T11:30:00,-0.106,-0.978,-0.205
SPY,RANGE,CTRL,2024-07-26T10:30:00,0.173,1.456,-2.539
SPY,RANGE,CTRL,2024-07-29T09:30:00,-0.075,0.818,-5.635
SPY,RANGE,CTRL,2024-07-29T15:30:00,-0.523,-0.316,-5.021
SPY,RANGE,H_UP,2024-07-30T14:30:00,1.469,-1.735,-2.769
SPY,RANGE,CTRL,2024-07-31T13:30:00,-1.941,-5.809,-5.499
SPY,RANGE,CTRL,2024-08-01T12:30:00,-2.161,-2.665,-2.277
SPY,RANGE,CTRL,2024-08-02T11:30:00,-1.718,-0.95,-0.454
SPY,RANGE,CTRL,2024-08-05T10:30:00,0.527,1.566,2.542
SPY,RANGE,CTRL,2024-08-06T09:30:00,1.113,1.469,2.782
SPY,RANGE,CTRL,2024-08-06T15:30:00,-0.678,2.053,3.796
SPY,RANGE,H_DOWN,2024-08-07T14:30:00,1.581,2.219,4.23
SPY,RANGE,CTRL,2024-08-08T13:30:00,0.315,1.993,4.233
SPY,RANGE,CTRL,2024-08-09T12:30:00,-0.129,1.704,3.832
SPY,RANGE,CTRL,2024-08-12T11:30:00,1.05,3.464,4.248
SPY,RANGE,H_UP,2024-08-12T15:30:00,1.641,3.714,4.932
SPY,RANGE,CTRL,2024-08-13T10:30:00,0.828,2.595,3.577
SPY,RANGE,CTRL,2024-08-14T09:30:00,1.575,2.49,3.376
SPY,RANGE,CTRL,2024-08-14T15:30:00,1.708,2.902,3.112
SPY,RANGE,CTRL,2024-08-15T14:30:00,0.186,1.014,0.49
SPY,RANGE,CTRL,2024-08-16T13:30:00,0.615,1.256,1.185
SPY,RANGE,CTRL,2024-08-19T12:30:00,0.19,0.065,0.689
SPY,RANGE,CTRL,2024-08-20T11:30:00,0.151,-0.004,0.399
SPY,RANGE,CTRL,2024-08-21T10:30:00,-0.149,0.114,-0.302
SPY,RANGE,CTRL,2024-08-22T09:30:00,0.282,-0.006,0.107
SPY,RANGE,CTRL,2024-08-22T15:30:00,1.057,0.957,0.376
SPY,RANGE,H_DOWN,2024-08-23T14:30:00,-0.306,-0.644,-0.062
SPY,RANGE,CTRL,2024-08-26T13:30:00,0.27,0.057,-1.289
SPY,RANGE,CTRL,2024-08-27T12:30:00,-0.684,-0.513,-1.882
SPY,RANGE,H_UP,2024-08-27T14:30:00,-0.529,0.053,-1.923
SPY,RANGE,CTRL,2024-08-28T11:30:00,1.037,-0.332,-1.604
SPY,RANGE,CTRL,2024-08-29T10:30:00,-0.521,-1.775,-3.668
SPY,RANGE,H_DOWN,2024-08-29T11:30:00,-0.918,-1.981,-4.151
SPY,RANGE,CTRL,2024-08-30T09:30:00,-0.729,-1.481,-2.949
SPY,RANGE,CTRL,2024-08-30T15:30:00,-2.03,-2.486,-3.045
SPY,RANGE,CTRL,2024-09-03T14:30:00,-0.328,-2.027,-0.682
SPY,RANGE,CTRL,2024-09-04T13:30:00,-0.247,-1.159,-0.064
SPY,RANGE,CTRL,2024-09-05T12:30:00,-1.276,-0.266,1.829
SPY,RANGE,H_DOWN,2024-09-05T14:30:00,-1.447,-0.095,1.726
SPY,RANGE,CTRL,2024-09-06T11:30:00,1.295,1.274,4.014
SPY,RANGE,CTRL,2024-09-09T10:30:00,0.597,1.972,3.056
SPY,RANGE,CTRL,2024-09-10T09:30:00,-1.067,2.566,3.449
SPY,RANGE,CTRL,2024-09-10T15:30:00,1.009,2.394,2.602
SPY,RANGE,CTRL,2024-09-11T14:30:00,0.981,1.614,2.098
SPY,RANGE,CTRL,2024-09-12T13:30:00,0.415,0.633,2.309
SPY,BULL,CTRL,2024-09-13T12:30:00,-0.186,0.171,0.97
SPY,BULL,H_UP,2024-09-16T11:30:00,0.419,1.833,1.345
SPY,BULL,CTRL,2024-09-17T10:30:00,-0.421,0.15,0.834
SPY,BULL,CTRL,2024-09-18T09:30:00,1.46,1.183,1.415
SPY,BULL,CTRL,2024-09-18T15:30:00,1.707,1.475,1.543
SPY,BULL,CTRL,2024-09-19T14:30:00,-0.513,-0.093,0.166
SPY,BULL,CTRL,2024-09-20T13:30:00,0.462,0.632,0.809
SPY,BULL,CTRL,2024-09-23T12:30:00,0.322,0.406,0.403
SPY,BULL,CTRL,2024-09-24T11:30:00,0.024,0.302,-0.304
SPY,BULL,CTRL,2024-09-25T10:30:00,0.1,0.138,-0.219
SPY,BULL,H_UP,2024-09-25T14:30:00,0.396,0.18,-0.115
SPY,BULL,CTRL,2024-09-26T09:30:00,0.214,-0.902,-0.952
SPY,BULL,CTRL,2024-09-26T15:30:00,-0.147,-0.622,-0.781
SPY,BULL,CTRL,2024-09-27T14:30:00,-0.19,-0.484,0.011
SPY,BULL,CTRL,2024-09-30T13:30:00,0.209,-0.401,0.046
SPY,BULL,CTRL,2024-10-01T12:30:00,0.351,0.814,0.844
SPY,BULL,H_UP,2024-10-01T13:30:00,-0.352,0.053,0.258
SPY,BULL,CTRL,2024-10-02T11:30:00,-0.139,0.258,1.188
SPY,BULL,CTRL,2024-10-03T10:30:00,0.23,0.769,1.554
SPY,BULL,CTRL,2024-10-04T09:30:00,0.462,0.921,1.918
SPY,BULL,H_UP,2024-10-04T10:30:00,0.505,1.218,1.828
SPY,BULL,CTRL,2024-10-04T15:30:00,-0.892,0.733,1.157
SPY,BULL,H_UP,2024-10-07T13:30:00,0.421,1.024,2.544
SPY,BULL,CTRL,2024-10-07T14:30:00,0.877,1.323,2.934
SPY,BULL,CTRL,2024-10-08T13:30:00,0.778,1.313,1.502
SPY,BULL,CTRL,2024-10-09T12:30:00,-0.019,1.266,0.814
SPY,BULL,CTRL,2024-10-10T11:30:00,0.274,0.858,1.234
SPY,BULL,CTRL,2024-10-11T10:30:00,0.622,0.245,0.875
SPY,BULL,CTRL,2024-10-14T09:30:00,-0.03,0.075,0.084
