ticker,signal,date,price,fwd13w,fwd26w,fwd52w,exc13w,exc26w,exc52w,mae26w
THC,BREAKOUT,2018-02-26,21.93,60.6,53.8,34.0,58.6,45.0,27.8,0.0
THC,BOTTOM,2019-10-14,23.81,56.0,-5.9,21.6,44.0,-3.1,2.8,-50.1
THC,BOTTOM,2020-09-14,28.23,42.6,91.9,158.2,30.5,73.2,122.9,-18.9
THC,BREAKOUT,2020-12-07,41.04,34.7,67.6,84.8,26.7,50.9,54.5,-2.7
THC,BREAKOUT,2025-05-26,168.77,9.2,28.5,3.9,-0.5,11.9,-25.9,-9.3
THFF,BREAKOUT,2022-01-03,39.26,-8.8,-2.0,2.5,-5.2,14.0,17.9,-8.8
THFF,BOTTOM,2023-11-20,34.2,-1.2,-0.1,36.4,-13.2,-17.2,3.9,-4.2
THFF,BREAKOUT,2024-07-15,40.33,2.0,9.1,34.3,-4.8,-0.5,18.6,-6.8
THG,BOTTOM,2020-06-15,89.08,-7.8,15.7,29.7,-15.4,-4.9,-6.8,-11.0
THO,BOTTOM,2019-05-20,48.64,-23.6,14.2,48.6,-24.8,3.2,42.0,-23.6
THO,BREAKOUT,2019-12-16,64.63,-51.4,54.6,31.6,-23.1,57.4,14.3,-51.4
THO,BOTTOM,2022-10-31,71.09,33.6,7.8,29.5,23.5,-2.8,12.2,-1.5
THO,BOTTOM,2023-03-06,77.2,12.9,20.6,28.8,1.1,4.3,-5.8,-8.7
THRM,BREAKOUT,2018-07-02,40.8,5.7,-1.9,-0.4,0.7,5.5,-10.9,-5.0
THRM,BREAKOUT,2019-12-02,44.29,-7.8,0.5,38.4,-2.7,-2.0,18.7,-36.1
THRM,BREAKOUT,2020-11-02,48.97,37.8,49.8,70.5,26.6,28.3,34.8,0.0
THRM,BOTTOM,2023-01-23,72.0,-17.2,-19.9,-32.4,-20.1,-33.4,-54.4,-23.5
THRM,BOTTOM,2024-06-24,49.32,-2.7,-20.9,-42.0,-8.0,-30.9,-56.4,-21.7
TIGO,BOTTOM,2020-08-31,24.26,38.5,34.9,31.0,30.1,22.0,-3.2,-2.2
TIGO,BOTTOM,2023-03-20,14.61,-6.6,-8.9,10.2,-16.5,-18.5,-23.4,-12.7
TIGO,BREAKOUT,2024-03-25,16.94,21.4,37.2,55.5,17.0,27.3,47.9,-0.7
TILE,BOTTOM,2023-03-06,8.31,-2.6,13.0,84.9,-14.4,-3.3,50.3,-17.6
TILE,BREAKOUT,2023-12-11,12.23,23.0,19.0,112.7,14.0,3.0,82.8,-4.3
TIMB,BREAKOUT,2019-12-02,12.48,2.9,-14.9,-17.6,7.9,-17.4,-37.4,-38.7
TIMB,BREAKOUT,2022-02-07,10.25,0.6,-3.2,-14.4,9.1,-0.9,-8.5,-9.8
TIMB,BREAKOUT,2023-05-08,11.91,7.6,26.9,22.4,-1.1,19.0,-6.0,-1.3
TJX,BREAKOUT,2019-07-08,51.7,3.8,10.9,-8.8,4.8,1.5,-16.6,-9.0
TJX,BOTTOM,2020-06-15,48.58,6.4,28.6,21.3,-1.1,8.0,-15.2,-5.9
TJX,BOTTOM,2020-09-21,49.08,25.9,24.7,35.2,13.2,3.3,-1.8,-4.5
TJX,BREAKOUT,2020-11-30,61.49,-5.5,-0.8,7.7,-9.7,-15.9,-16.7,-5.5
TJX,BREAKOUT,2022-11-14,74.52,2.5,2.3,15.4,-0.8,-4.3,-0.2,-4.6
TK,BOTTOM,2021-04-26,2.28,-7.1,9.9,0.6,-12.6,-0.8,0.6,-14.9
TK,BREAKOUT,2022-10-17,2.72,20.8,49.9,72.7,14.5,38.8,58.4,0.0
TKC,BOTTOM,2019-03-25,4.06,2.2,7.3,-7.3,-2.0,1.7,1.1,-13.4
TKC,BREAKOUT,2022-11-07,3.91,1.8,-2.1,7.8,-1.0,-6.2,-4.5,-7.6
TKC,BREAKOUT,2023-08-21,4.86,-7.2,1.3,30.6,-11.1,-15.0,1.0,-20.4
TKO,BREAKOUT,2024-07-01,108.54,14.8,28.5,60.7,11.1,21.1,46.6,-5.8
TKR,BREAKOUT,2019-04-29,45.72,-16.2,0.0,-29.5,-16.2,-5.1,-27.6,-24.6
TKR,BREAKOUT,2020-10-05,55.0,39.9,35.7,14.2,29.5,16.2,-13.8,-1.4
TKR,BREAKOUT,2024-05-06,88.41,-11.5,-15.6,-23.9,-14.2,-31.1,-33.7,-15.6
TKR,BREAKOUT,2025-12-01,82.68,20.2,59.5,,21.8,51.3,,0.0
TLK,BOTTOM,2024-10-28,14.99,-8.4,-8.4,20.6,-14.1,-8.3,-0.2,-20.6
TLK,BREAKOUT,2025-08-11,18.52,4.5,4.2,,-0.2,-2.4,,-10.5
TM,BREAKOUT,2020-11-09,124.79,13.3,11.8,33.8,3.2,-5.4,1.5,-2.4
TM,BOTTOM,2023-02-27,129.83,6.3,25.6,81.1,0.0,13.2,52.3,-4.5
TM,BREAKOUT,2023-06-12,155.37,15.1,11.1,22.7,13.9,3.5,-2.2,-6.7
TM,BOTTOM,2024-11-25,167.34,6.4,13.9,20.6,7.4,15.4,5.8,-5.2
TM,BREAKOUT,2025-08-18,201.37,-1.9,19.0,,-4.3,11.5,,-8.0
TMDX,BREAKOUT,2021-01-18,23.77,21.1,24.5,-38.5,11.9,8.9,-54.4,-6.4
TMDX,BOTTOM,2021-06-14,29.78,6.4,-30.6,-12.0,-0.3,-42.2,-1.4,-30.6
TME,BREAKOUT,2020-07-06,16.29,-15.0,23.2,-24.6,-24.7,2.1,-63.8,-16.6
TME,BOTTOM,2020-09-21,13.82,30.4,38.6,-51.2,17.7,17.3,-88.1,-1.7
TME,BOTTOM,2022-09-26,3.87,103.9,103.9,57.1,96.4,88.4,35.6,-9.6
TME,BREAKOUT,2022-11-28,7.05,9.9,1.6,13.9,10.1,-4.4,-0.7,-1.6
TME,BOTTOM,2023-04-24,7.06,-3.8,-3.8,73.8,-14.0,-3.2,49.9,-17.8
TME,BREAKOUT,2025-05-12,16.19,53.7,13.9,-47.7,45.1,0.2,-73.5,0.0
TMHC,BOTTOM,2019-01-28,18.95,8.8,20.4,36.6,-0.5,11.0,15.2,-13.2
TMHC,BREAKOUT,2019-07-08,21.57,18.7,8.6,-0.3,19.7,-0.8,-8.1,0.0
TMHC,BREAKOUT,2021-01-18,30.36,4.0,-16.7,-2.5,-5.2,-32.3,-18.4,-23.2
TMHC,BREAKOUT,2023-01-09,33.15,14.7,55.1,56.3,10.8,41.5,34.9,-0.9
TMO,BREAKOUT,2021-07-19,524.87,15.0,9.1,5.7,11.7,8.9,14.6,0.0
TMO,BREAKOUT,2024-03-04,592.71,-2.7,2.4,-10.8,-7.4,-3.8,-24.8,-10.5
TMO,BREAKOUT,2026-01-05,617.63,-19.8,-14.7,,-17.9,-24.0,,-29.1
TMP,BREAKOUT,2018-06-04,67.05,0.6,-12.3,-6.6,-3.2,-7.9,-12.0,-16.6
TMP,BREAKOUT,2021-03-01,71.64,-4.0,-7.2,-6.4,-14.6,-26.1,-20.6,-12.1
TMP,BOTTOM,2024-03-04,46.04,-9.9,16.4,36.2,-14.6,10.1,22.2,-11.7
TMP,BREAKOUT,2024-07-22,59.27,-3.7,7.2,4.6,-10.4,-5.2,-13.9,-13.0
TMUS,BREAKOUT,2020-02-03,81.71,15.3,34.7,46.6,26.8,33.0,27.7,-12.7
TMUS,BREAKOUT,2022-08-08,140.06,-0.2,-1.9,-5.5,6.1,1.7,-11.6,-10.2
TNC,BREAKOUT,2018-05-14,68.86,-0.3,-21.4,-20.2,-5.8,-23.2,-27.6,-21.4
TNC,BOTTOM,2019-06-03,54.1,13.4,34.0,21.0,9.3,23.5,7.7,0.0
TNC,BOTTOM,2020-06-15,58.7,1.1,12.9,24.2,-6.4,-7.7,-12.2,-7.0
TNC,BOTTOM,2020-09-14,59.36,11.6,25.2,13.2,-0.5,6.6,-22.1,-8.1
TNC,BREAKOUT,2022-03-14,80.19,-33.7,-28.9,-22.7,-16.3,-16.3,-11.9,-33.7
TNDM,BREAKOUT,2018-05-14,12.83,164.1,161.0,423.2,158.5,159.2,415.8,0.0
TNDM,BOTTOM,2018-12-24,37.31,70.2,72.9,61.4,55.7,53.6,28.6,-7.0
TNDM,BREAKOUT,2020-01-27,76.04,5.5,37.4,21.8,17.1,34.8,4.7,-34.3
TNDM,BREAKOUT,2021-09-06,122.66,7.8,-14.0,-54.4,1.8,-8.9,-46.9,-14.8
TNDM,BREAKOUT,2024-04-29,44.72,-6.8,-28.6,-52.0,-11.4,-41.0,-64.2,-29.9
TNDM,BOTTOM,2024-07-01,40.42,3.4,-8.9,-58.5,-0.3,-16.3,-72.6,-32.4
TNDM,BOTTOM,2026-01-19,19.9,2.3,,,-1.6,,,-35.6
TNET,BREAKOUT,2023-04-24,89.18,8.2,12.4,14.2,-2.0,12.9,-9.8,-3.2
TNGX,BOTTOM,2021-12-27,10.94,-31.5,-56.6,-33.7,-27.2,-37.4,-15.6,-57.7
TNGX,BREAKOUT,2023-09-11,8.51,25.0,6.1,23.4,18.7,-9.7,-4.7,-11.5
TNGX,BOTTOM,2024-09-30,6.98,-54.9,-81.8,11.2,-58.5,-70.6,-7.0,-81.8
TNK,BOTTOM,2018-01-01,9.08,-17.9,-8.7,-20.1,-13.2,-10.3,-14.2,-24.7
TNK,BREAKOUT,2019-05-13,9.39,-23.5,75.7,49.6,-25.1,65.6,47.4,-25.0
TNK,BOTTOM,2020-03-30,14.4,-25.0,-32.7,-14.7,-51.4,-68.3,-78.7,-36.4
TNK,BOTTOM,2021-04-19,11.49,-6.9,2.4,18.6,-12.8,-7.0,15.0,-20.0
TNK,BREAKOUT,2022-04-04,14.45,-1.5,66.3,131.7,11.3,84.6,138.7,-5.7
TNK,BREAKOUT,2023-10-23,43.8,24.3,21.1,7.1,5.2,-3.5,-35.8,-1.8
TNK,BOTTOM,2025-08-04,43.52,37.3,50.4,,31.7,41.4,,-0.1
TNL,BOTTOM,2019-04-01,31.56,9.7,8.3,-53.5,5.8,5.3,-41.3,-5.3
TNXP,BOTTOM,2017-12-11,224000000.0,1.1,26.0,-92.0,-2.2,21.1,-91.0,-21.1
TNXP,BREAKOUT,2021-02-08,1164800.0,-41.8,-62.6,-88.5,-48.2,-77.0,-102.1,-62.6
TNXP,BOTTOM,2025-12-29,16.55,-16.0,-25.4,,-12.3,-35.0,,-33.1
TOI,BREAKOUT,2023-11-06,2.47,-16.2,-62.3,-89.5,-30.4,-81.4,-127.1,-62.3
TOI,BOTTOM,2025-09-08,3.05,23.9,-6.9,,19.9,-8.2,,-17.7
TOI,BREAKOUT,2026-06-01,4.87,,,,,,,0.0
TOL,BREAKOUT,2021-11-29,64.94,-22.0,-26.2,-28.8,-17.6,-17.4,-19.9,-32.7
TOL,BOTTOM,2025-11-10,129.63,27.7,-2.8,,25.9,-13.4,,-2.8
TOST,BOTTOM,2022-11-28,17.99,4.5,17.1,-14.8,4.7,11.1,-29.4,-9.8
TOST,BOTTOM,2023-03-20,16.23,32.7,14.7,46.6,22.8,5.1,13.0,0.0
TOST,BOTTOM,2023-09-11,20.12,-16.3,17.0,30.2,-22.6,1.2,2.1,-29.9
TOST,BREAKOUT,2024-05-06,26.83,-11.9,39.7,52.2,-14.6,24.1,42.5,-17.9
TOWN,BREAKOUT,2021-02-08,22.2,23.3,17.4,19.7,16.9,3.0,6.0,0.0
TOWN,BOTTOM,2023-08-28,21.53,15.3,13.1,48.4,13.2,-1.4,21.7,-8.2
TOYO,BREAKOUT,2025-07-28,6.1,22.1,28.5,,12.1,16.6,,-22.8
TPB,BOTTOM,2023-03-06,20.25,8.8,13.2,33.2,-3.0,-3.1,-1.4,-1.3
TPC,BREAKOUT,2021-01-04,16.96,6.5,-22.4,-28.4,-1.8,-37.4,-52.3,-22.4
TPG,BOTTOM,2023-09-18,27.05,47.1,54.0,103.2,36.6,32.1,69.4,-10.5
TPG,BREAKOUT,2023-11-13,31.7,24.0,25.5,92.0,12.7,7.3,60.3,0.0
TPL,BREAKOUT,2019-04-08,90.25,-12.3,-32.3,-41.6,-16.4,-35.4,-39.5,-32.9
TPL,BREAKOUT,2021-01-04,83.46,100.0,89.3,58.7,91.7,74.3,34.8,0.0
TPL,BREAKOUT,2022-05-30,176.73,14.1,57.4,-16.7,18.1,57.4,-22.7,-12.0
TPL,BOTTOM,2023-10-02,190.39,-11.8,1.6,70.1,-21.2,-19.9,34.9,-18.5
TPL,BREAKOUT,2024-06-10,243.86,9.5,62.5,52.1,5.6,50.4,40.7,-2.1
TPL,BOTTOM,2024-12-30,400.14,-10.8,-10.9,-25.7,3.6,-17.2,-42.5,-12.6
TPL,BREAKOUT,2026-02-16,498.55,-19.5,,,-27.9,,,-28.8
TPL,BOTTOM,2026-05-11,384.58,,,,,,,-7.7
TPR,BREAKOUT,2018-02-05,39.23,-5.5,-0.9,-28.9,-10.3,-10.1,-34.3,-9.1
TPR,BOTTOM,2020-03-09,14.26,-10.8,-0.5,174.9,-24.4,-25.8,125.8,-31.7
TPR,BOTTOM,2020-06-15,11.89,28.3,113.3,204.3,20.7,92.7,167.8,-7.2
TPR,BOTTOM,2022-10-31,29.52,43.2,21.9,-11.0,33.2,11.3,-28.4,0.0
TPR,BREAKOUT,2023-01-02,37.64,-1.6,5.2,-5.8,-7.4,-8.7,-28.2,-4.4
TPR,BREAKOUT,2024-02-12,43.62,-7.1,-10.6,96.8,-13.5,-22.3,73.1,-15.6
TPR,BREAKOUT,2024-09-23,46.66,38.2,48.0,131.6,33.7,50.1,114.4,-5.8
TR,BREAKOUT,2021-01-25,31.3,-17.6,-10.0,-11.5,-30.7,-29.3,-32.5,-22.2
TR,BREAKOUT,2022-10-17,32.8,12.9,19.5,-18.9,6.6,8.4,-33.2,0.0
TREE,BOTTOM,2019-01-21,293.46,33.2,18.9,6.2,22.3,4.2,-19.8,0.0
TREE,BOTTOM,2025-02-17,41.27,-14.8,68.4,-5.6,-11.6,60.1,-21.9,-17.2
TREE,BREAKOUT,2025-08-11,63.52,-22.7,-37.4,,-27.4,-44.0,,-37.4
TREE,BOTTOM,2025-12-22,54.42,-23.3,-25.2,,-15.4,-31.4,,-34.3
TREX,BOTTOM,2019-01-28,35.13,-3.7,13.5,39.8,-13.0,4.1,18.4,-16.3
TREX,BREAKOUT,2023-06-26,65.56,-6.0,26.3,13.1,-2.8,18.2,-11.4,-17.2
TREX,BOTTOM,2025-01-13,71.63,-22.4,-13.7,-39.0,-10.7,-19.3,-56.1,-24.9
TREX,BOTTOM,2025-09-01,64.6,-46.6,-41.9,,-52.8,-46.4,,-51.9
TRGP,BREAKOUT,2023-02-27,73.65,-9.2,11.9,28.5,-15.4,-0.6,-0.3,-14.9
TRI,BREAKOUT,2020-10-05,73.81,-1.7,11.6,40.7,-12.0,-8.0,12.7,-5.5
TRI,BREAKOUT,2025-02-03,168.89,6.5,2.6,-49.4,12.2,-4.1,-65.7,-5.7
TRIN,BREAKOUT,2023-07-03,9.45,-2.1,11.4,12.9,-0.4,3.9,-15.3,-3.5
TRIP,BREAKOUT,2018-05-07,43.57,10.9,29.2,-3.1,6.7,26.5,-10.7,-7.4
TRIP,BOTTOM,2021-04-19,50.99,-28.9,-33.2,-49.5,-34.8,-42.7,-53.1,-35.9
TRIP,BOTTOM,2023-03-20,18.45,-11.7,-12.9,54.8,-21.5,-22.4,21.2,-18.7
TRIP,BREAKOUT,2024-02-12,26.75,-32.3,-48.4,-33.4,-38.7,-60.1,-57.0,-49.3
TRIP,BOTTOM,2024-06-10,18.12,-25.4,-24.0,-26.6,-29.3,-36.0,-38.0,-25.4
TRIP,BOTTOM,2025-03-17,14.89,-12.9,26.5,-37.2,-18.6,8.1,-53.5,-22.0
TRIP,BREAKOUT,2025-09-15,18.83,-26.3,-50.3,,-29.2,-48.6,,-50.9
TRLV,BOTTOM,2020-01-13,10.81,-15.4,32.9,300.6,-2.2,35.0,285.3,-39.4
TRLV,BREAKOUT,2020-07-06,14.59,46.7,175.1,162.2,37.0,154.1,123.0,-1.5
TRLV,BOTTOM,2021-12-06,25.33,-26.7,-44.7,-55.5,-16.3,-28.0,-40.4,-44.7
TRLV,BOTTOM,2023-11-27,5.55,87.2,76.2,8.7,75.0,60.5,-24.4,-8.6
TRLV,BREAKOUT,2024-10-21,13.34,-62.4,-66.5,-42.6,-67.8,-62.2,-61.0,-75.8
TRLV,BOTTOM,2025-09-29,8.51,2.2,-29.0,,-0.2,-27.6,,-38.6
TRMB,BREAKOUT,2019-06-24,45.11,-15.3,-7.0,-6.1,-16.6,-18.2,-10.5,-18.6
TRMB,BREAKOUT,2024-02-12,60.29,-5.3,-9.8,23.2,-11.6,-21.5,-0.4,-15.6
TRMB,BREAKOUT,2024-11-04,72.65,2.4,-6.2,8.6,1.6,-1.2,-4.9,-22.2
TRMD,BOTTOM,2019-11-11,4.06,-7.2,-11.9,-6.8,-16.0,-4.7,-23.8,-18.3
TRMD,BOTTOM,2020-11-30,3.91,10.1,22.3,-0.3,5.9,7.2,-24.6,-5.7
TRMD,BREAKOUT,2021-02-15,4.75,6.5,-12.7,-14.3,-0.2,-27.2,-27.1,-12.7
TRMD,BREAKOUT,2023-10-23,20.98,25.7,23.9,6.5,6.5,-0.8,-36.4,-6.6
TRMK,BOTTOM,2020-08-10,20.43,5.8,24.0,30.3,-0.9,6.5,-4.0,-13.5
TRMK,BREAKOUT,2022-10-24,32.49,-20.7,-33.3,-44.5,-25.4,-41.1,-51.7,-34.6
TRMK,BOTTOM,2023-08-28,21.96,3.1,14.1,45.3,0.9,-0.4,18.7,-17.8
TRN,BREAKOUT,2020-11-09,18.45,41.6,29.1,29.7,31.5,11.9,-2.6,-6.1
TRN,BOTTOM,2023-01-02,23.11,-12.2,-3.2,1.8,-18.0,-17.0,-20.6,-21.3
TRN,BREAKOUT,2026-02-09,34.47,-1.5,,,-10.2,,,-15.9
TRN,BOTTOM,2026-03-16,29.08,17.5,,,2.1,,,0.0
TRNO,BOTTOM,2023-03-06,53.84,-1.8,2.7,10.1,-13.6,-13.7,-24.5,-5.1
TRNS,BOTTOM,2022-12-12,67.48,26.5,31.5,50.6,24.4,16.0,26.3,0.0
TRNS,BREAKOUT,2024-05-06,116.95,-0.8,-5.8,-32.7,-3.5,-21.4,-42.4,-18.4
TROW,BOTTOM,2023-02-06,99.48,-9.4,-2.3,-5.4,-10.7,-12.4,-30.1,-10.7
TROX,BOTTOM,2019-07-01,10.08,-41.9,-15.9,-41.6,-41.0,-25.0,-48.3,-45.7
TROX,BREAKOUT,2020-11-02,9.46,57.8,103.6,120.9,46.6,82.2,85.3,-3.8
TROX,BOTTOM,2023-03-06,12.12,-12.2,-1.6,17.7,-24.0,-18.0,-16.9,-19.6
TRP,BREAKOUT,2019-02-18,30.94,11.0,10.8,34.0,9.3,7.8,12.3,0.0
TRS,BREAKOUT,2018-05-07,27.63,8.6,5.3,7.0,4.4,2.6,-0.6,-3.4
TRS,BREAKOUT,2019-10-28,32.15,-13.0,-29.9,-26.4,-18.7,-23.3,-35.1,-36.3
TRS,BOTTOM,2020-10-26,23.67,30.1,30.9,37.1,16.3,2.1,-5.5,0.0
TRS,BREAKOUT,2021-11-01,35.95,-10.3,-24.2,-32.3,-6.4,-12.6,-13.8,-24.2
TRS,BREAKOUT,2026-05-04,42.72,,,,,,,-11.0
TRST,BREAKOUT,2017-09-25,31.39,4.1,-3.7,-1.6,-2.7,-9.4,-19.5,-4.8
TRST,BOTTOM,2020-06-15,23.44,-4.2,11.7,17.8,-11.7,-8.9,-18.6,-13.9
TRST,BREAKOUT,2022-08-08,29.75,6.6,5.6,-11.1,12.9,9.3,-17.1,-10.2
TRST,BREAKOUT,2024-07-15,30.15,4.8,0.9,13.0,-2.0,-8.6,-2.8,-4.2
TRST,BREAKOUT,2025-08-18,36.63,10.6,23.1,,8.2,15.6,,-6.8
TRT,BOTTOM,2020-08-17,1.9,-5.3,38.7,8.9,-10.4,22.8,-23.6,-10.0
TRT,BOTTOM,2022-02-28,3.14,-20.2,-28.3,-27.2,-15.5,-19.7,-22.2,-33.2
TRT,BOTTOM,2024-06-17,3.09,-13.6,0.2,-13.9,-18.3,-9.1,-24.4,-13.6
TRT,BREAKOUT,2024-10-14,3.7,-21.1,-31.3,-3.4,-23.6,-21.9,-18.4,-31.3
TRT,BOTTOM,2025-02-03,3.08,-9.1,-9.8,69.8,-3.3,-16.5,53.5,-19.5
TRTX,BREAKOUT,2024-02-26,5.65,17.3,27.4,28.4,14.2,16.8,11.1,-0.4
TRTX,BREAKOUT,2025-07-21,7.58,7.6,11.5,,1.0,2.7,,0.0
TRU,BREAKOUT,2019-07-22,81.48,-2.0,10.4,6.9,-2.3,0.5,-1.5,-5.7
TRU,BREAKOUT,2020-12-14,96.57,-11.8,9.4,11.8,-17.7,-3.8,-14.4,-15.2
TRU,BOTTOM,2023-03-06,59.19,21.8,32.8,33.7,9.9,16.5,-0.9,-2.6
TRU,BREAKOUT,2024-07-22,85.52,19.9,10.5,15.3,13.3,-1.8,-3.2,-2.3
TRU,BOTTOM,2025-09-15,89.46,-3.0,-21.3,,-5.8,-19.6,,-21.9
TRUP,BOTTOM,2019-07-08,34.46,-37.2,-9.4,37.5,-36.2,-18.7,29.7,-37.2
TRUP,BOTTOM,2020-04-27,28.18,79.5,153.9,187.8,63.5,137.4,137.9,-1.7
TRUP,BREAKOUT,2021-11-01,128.66,-28.4,-50.4,-64.7,-24.5,-38.8,-46.2,-50.6
TRUP,BOTTOM,2022-01-10,100.26,-19.1,-37.1,-45.5,-13.6,-20.5,-32.7,-48.1
TRUP,BOTTOM,2023-03-06,51.11,-50.4,-43.8,-42.2,-62.2,-60.1,-76.8,-61.5
TRUP,BOTTOM,2023-12-04,28.99,1.9,-3.7,84.4,-9.7,-20.6,50.5,-31.5
TRUP,BREAKOUT,2024-07-15,32.95,66.4,44.6,55.3,59.6,35.0,39.5,0.0
TRUP,BREAKOUT,2025-06-16,56.05,-19.4,-32.2,-58.0,-31.4,-47.4,-85.0,-37.0
TRV,BREAKOUT,2019-03-25,117.79,9.6,9.1,-25.4,5.4,3.5,-16.9,-0.6
TRV,BREAKOUT,2020-12-14,124.61,8.1,5.4,16.5,2.3,-7.7,-9.7,-1.8
TRV,BREAKOUT,2022-11-21,176.2,-1.4,-7.9,-3.9,-0.4,-13.1,-18.9,-11.8
TRVI,BREAKOUT,2022-04-04,2.68,47.4,-30.6,-32.8,60.2,-12.3,-25.8,-42.5
TRVI,BOTTOM,2022-07-25,3.06,-35.9,-19.6,-25.2,-30.8,-18.9,-37.9,-49.7
TRVI,BOTTOM,2023-01-23,2.46,39.8,-6.9,-36.6,36.9,-20.4,-58.6,-31.3
TRVI,BREAKOUT,2024-03-18,3.59,-24.8,-4.2,80.2,-29.6,-13.9,70.6,-32.0
TRVI,BOTTOM,2024-05-20,2.5,19.6,16.4,151.6,13.1,3.2,140.8,-2.4
TRVI,BOTTOM,2024-11-04,2.91,45.7,126.8,278.4,44.9,131.9,264.8,-5.5
TRVI,BREAKOUT,2024-12-09,4.17,61.9,46.0,206.2,68.4,46.6,192.0,-9.8
TS,BREAKOUT,2018-01-22,28.25,3.0,1.0,-29.0,9.7,2.0,-23.5,-13.1
TS,BREAKOUT,2021-02-22,17.5,10.7,-1.7,23.9,-0.1,-20.9,7.2,-8.1
TS,BREAKOUT,2022-12-19,31.24,-22.1,-18.9,3.1,-25.9,-32.9,-22.5,-25.6
TSAT,BREAKOUT,2021-01-11,25.9,44.1,29.8,0.0,32.7,14.3,-25.3,-1.9
TSAT,BOTTOM,2021-12-06,34.13,-41.9,-53.7,-78.2,-31.4,-37.1,-63.0,-67.1
TSAT,BOTTOM,2023-09-25,14.3,-27.1,-40.4,-6.3,-38.7,-63.7,-41.8,-40.8
TSCO,BREAKOUT,2018-08-20,15.65,1.2,9.1,10.8,9.2,11.1,9.8,-9.0
TSCO,BREAKOUT,2024-02-26,48.45,13.5,6.8,11.4,10.3,-3.8,-5.9,-3.0
TSEM,BOTTOM,2019-04-29,18.77,5.4,21.4,-2.1,5.4,16.3,-0.3,-20.6
TSEM,BOTTOM,2020-08-24,19.71,23.9,49.1,49.5,19.8,39.7,19.2,-9.4
TSEM,BREAKOUT,2020-11-30,26.72,4.0,1.6,37.9,-0.1,-13.5,13.6,-5.2
TSEM,BREAKOUT,2021-11-01,35.19,-2.5,37.5,14.0,1.4,49.2,32.5,-6.6
TSEM,BOTTOM,2024-03-25,33.45,17.5,31.3,5.9,13.1,21.3,-1.7,-7.4
TSHA,BREAKOUT,2023-08-28,3.63,-49.3,-11.0,-38.3,-51.4,-25.5,-65.0,-60.3
TSHA,BOTTOM,2023-12-18,1.63,99.4,81.6,13.5,89.0,65.9,-12.9,-11.7
TSHA,BOTTOM,2024-04-01,2.68,-22.8,-25.0,-54.5,-30.1,-36.2,-53.2,-25.0
TSHA,BREAKOUT,2024-06-03,3.95,-48.4,-37.2,-28.1,-49.9,-51.8,-41.7,-62.0
TSHA,BREAKOUT,2025-09-01,3.36,50.3,36.0,,44.1,31.5,,-15.8
TSHA,BOTTOM,2025-11-17,4.19,12.2,31.0,,7.2,17.2,,-2.9
TSLA,BOTTOM,2018-07-23,19.81,11.3,-0.0,-23.3,16.6,4.5,-32.7,-12.9
TSLA,BOTTOM,2020-03-09,36.44,71.1,240.9,534.6,57.5,215.6,485.5,-21.8
TSLA,BREAKOUT,2021-10-18,303.23,3.8,10.5,-29.3,6.8,15.8,-13.1,-12.6
TSLA,BOTTOM,2023-08-21,238.59,-1.3,-19.5,-7.7,-5.2,-35.8,-37.2,-23.2
TSLA,BOTTOM,2024-08-12,216.12,48.4,64.6,53.0,42.4,53.9,35.4,-2.5
TSLX,BREAKOUT,2018-07-30,8.36,5.1,3.8,12.0,8.8,7.5,6.7,-4.6
TSM,BREAKOUT,2018-09-03,38.19,-18.6,-14.9,0.6,-10.7,-11.3,-5.1,-22.1
TSM,BREAKOUT,2019-04-15,38.63,-0.3,12.9,25.0,-3.3,9.2,24.2,-16.7
TSM,BREAKOUT,2022-01-10,130.73,-29.7,-38.5,-37.0,-24.2,-22.0,-24.1,-44.7
TSM,BREAKOUT,2024-01-15,110.54,12.3,46.2,87.8,9.3,31.7,62.4,0.0
TSN,BREAKOUT,2026-01-19,60.65,4.7,,,0.8,,,-8.6
TSSI,BREAKOUT,2019-11-18,1.1,19.1,-16.4,-45.5,11.3,-12.4,-61.9,-16.4
TSSI,BOTTOM,2021-06-21,0.47,21.3,0.0,-8.5,16.9,-11.1,-1.2,-12.8
TSSI,BOTTOM,2023-12-18,0.26,100.0,661.5,3769.2,89.6,645.8,3742.8,0.0
TT,BOTTOM,2020-06-15,82.74,38.3,59.3,97.1,30.7,38.6,60.7,-5.2
TT,BREAKOUT,2026-04-13,475.03,-1.1,,,-6.0,,,-5.3
TTC,BREAKOUT,2019-02-11,57.23,11.9,13.6,31.5,8.4,8.5,7.5,0.0
TTC,BOTTOM,2020-06-15,60.3,25.7,44.0,59.4,18.2,23.4,23.0,-2.1
TTC,BREAKOUT,2022-10-24,100.27,3.1,-1.8,-22.9,-1.7,-9.6,-30.1,-4.9
TTC,BREAKOUT,2026-01-05,88.29,9.2,5.7,,11.1,-3.6,,-1.7
TTD,BREAKOUT,2018-05-07,7.56,69.2,62.1,142.7,65.0,59.4,135.1,0.0
TTD,BREAKOUT,2021-11-08,100.33,-24.0,-48.3,-51.4,-18.5,-34.8,-38.0,-51.2
TTD,BREAKOUT,2024-05-13,94.78,7.0,24.7,-19.5,2.0,13.3,-33.1,-12.3
TTD,BOTTOM,2025-09-08,45.15,-18.8,-39.4,,-22.8,-40.8,,-47.2
TTEK,BREAKOUT,2019-06-03,14.07,11.7,18.4,15.0,7.6,7.9,1.8,-3.3
